source,sample,mode,incremental_error_reduction
block_bootstrap,26,7,0.040504626615931225
block_bootstrap,26,8,3.1458182923812025e-17
block_bootstrap,27,1,0.257419371988177
block_bootstrap,27,2,0.16771006369483643
block_bootstrap,27,3,0.15831595155205302
block_bootstrap,27,4,0.2118539156496576
block_bootstrap,27,5,0.13528075487802338
block_bootstrap,27,6,0.04628491456146765
block_bootstrap,27,7,0.02313502767578362
block_bootstrap,27,8,-2.6119124497492722e-18
block_bootstrap,28,1,0.2034951201518136
block_bootstrap,28,2,0.20059782299428364
block_bootstrap,28,3,0.17362207845977778
block_bootstrap,28,4,0.18563153540823443
block_bootstrap,28,5,0.13333814559732876
block_bootstrap,28,6,0.1005170193679817
block_bootstrap,28,7,0.0027982780205791135
block_bootstrap,28,8,1.4795791177715573e-16
block_bootstrap,29,1,0.17608301999868226
block_bootstrap,29,2,0.20537267788779934
block_bootstrap,29,3,0.16945140034876066
block_bootstrap,29,4,0.16413141684381433
block_bootstrap,29,5,0.13697387045416085
block_bootstrap,29,6,0.1251469724898637
block_bootstrap,29,7,0.022840641976917663
block_bootstrap,29,8,-1.906051013288467e-18
block_bootstrap,30,1,0.2146479254359973
block_bootstrap,30,2,0.21431650228913457
block_bootstrap,30,3,0.1655326095221587
block_bootstrap,30,4,0.14460378603480106
block_bootstrap,30,5,0.13380246752705457
block_bootstrap,30,6,0.10199920907772352
block_bootstrap,30,7,0.02509750011312901
block_bootstrap,30,8,2.355945263242414e-17
block_bootstrap,31,1,0.19963981174114442
block_bootstrap,31,2,0.21738318585176153
block_bootstrap,31,3,0.1458656120982214
block_bootstrap,31,4,0.17567938631888103
block_bootstrap,31,5,0.1274131795103097
block_bootstrap,31,6,0.10106259788350636
block_bootstrap,31,7,0.03295622659617036
block_bootstrap,31,8,6.38916224818164e-18
block_bootstrap,32,1,0.19477497060711013
block_bootstrap,32,2,0.18905958518220034
block_bootstrap,32,3,0.18320222834031402
block_bootstrap,32,4,0.13568505203396813
block_bootstrap,32,5,0.1437228123577695
block_bootstrap,32,6,0.08510282646253563
block_bootstrap,32,7,0.06845252501610123
block_bootstrap,32,8,2.1931978351397442e-17
block_bootstrap,33,1,0.20260426980336954
block_bootstrap,33,2,0.1700975502554356
block_bootstrap,33,3,0.17776334279379336
block_bootstrap,33,4,0.1913333648429214
block_bootstrap,33,5,0.13688555514828035
block_bootstrap,33,6,0.10697247998621551
block_bootstrap,33,7,0.014343437169983516
block_bootstrap,33,8,6.033880466529788e-18
block_bootstrap,34,1,0.19923679711692754
block_bootstrap,34,2,0.19025556451282333
block_bootstrap,34,3,0.2078487032085004
block_bootstrap,34,4,0.26154437089056704
block_bootstrap,34,5,0.08032367682573044
block_bootstrap,34,6,0.05965370698619506
block_bootstrap,34,7,0.0011371804592550095
block_bootstrap,34,8,1.176961970957303e-17
block_bootstrap,35,1,0.18543181995536695
block_bootstrap,35,2,0.20394742624259665
block_bootstrap,35,3,0.14807690700084275
block_bootstrap,35,4,0.17793947545260702
block_bootstrap,35,5,0.19565232376999142
block_bootstrap,35,6,0.04615595717660922
block_bootstrap,35,7,0.04279609040198533
block_bootstrap,35,8,7.300964911158252e-20
block_bootstrap,36,1,0.20268936941828597
block_bootstrap,36,2,0.19930682458048132
block_bootstrap,36,3,0.1345478080955977
block_bootstrap,36,4,0.16741239527707613
block_bootstrap,36,5,0.17872936768084918
block_bootstrap,36,6,0.09911855244524234
block_bootstrap,36,7,0.018195682502465834
block_bootstrap,36,8,1.9910782326262457e-16
block_bootstrap,37,1,0.2508976631761537
block_bootstrap,37,2,0.21120199010471974
block_bootstrap,37,3,0.1852173916534025
block_bootstrap,37,4,0.13077779570466191
block_bootstrap,37,5,0.1334097448262435
block_bootstrap,37,6,0.07458778008624886
block_bootstrap,37,7,0.013907634448569227
block_bootstrap,37,8,5.228151919232018e-17
block_bootstrap,38,1,0.23955722065408203
block_bootstrap,38,2,0.19493347039444942
block_bootstrap,38,3,0.14302583434637334
block_bootstrap,38,4,0.1353117210212565
block_bootstrap,38,5,0.17242008556107713
block_bootstrap,38,6,0.04879842231503355
block_bootstrap,38,7,0.06595324570772673
block_bootstrap,38,8,-2.5554092572880733e-19
block_bootstrap,39,1,0.2435498770640988
block_bootstrap,39,2,0.21599154965925582
block_bootstrap,39,3,0.1411824056867742
block_bootstrap,39,4,0.13927274385524857
block_bootstrap,39,5,0.20519548887777544
block_bootstrap,39,6,0.05186855137904463
block_bootstrap,39,7,0.002939383477799351
block_bootstrap,39,8,5.611415964316752e-17
block_bootstrap,40,1,0.194515473498586
block_bootstrap,40,2,0.2151710615989212
block_bootstrap,40,3,0.17157768831437947
block_bootstrap,40,4,0.17281708647885416
block_bootstrap,40,5,0.14882482185704948
block_bootstrap,40,6,0.08615933061254868
block_bootstrap,40,7,0.010934537639660234
block_bootstrap,40,8,-5.927468977601894e-19
block_bootstrap,41,1,0.18987127691069994
block_bootstrap,41,2,0.18961365570032507
block_bootstrap,41,3,0.16303171252088794
block_bootstrap,41,4,0.1406504294928974
block_bootstrap,41,5,0.17587474836003827
block_bootstrap,41,6,0.07349911766714083
block_bootstrap,41,7,0.06745905934800975
block_bootstrap,41,8,4.8797984285753e-19
block_bootstrap,42,1,0.21223465257987306
block_bootstrap,42,2,0.20158974022173137
block_bootstrap,42,3,0.1724719011881396
block_bootstrap,42,4,0.188633372369791
block_bootstrap,42,5,0.1528045237265273
block_bootstrap,42,6,0.06128147118949135
block_bootstrap,42,7,0.010984338724445389
block_bootstrap,42,8,-2.1132190092318824e-18
block_bootstrap,43,1,0.2250852468236978
block_bootstrap,43,2,0.22922515523732623
block_bootstrap,43,3,0.13656548115605976
block_bootstrap,43,4,0.1731355227359641
block_bootstrap,43,5,0.11445047495982312
block_bootstrap,43,6,0.09577918610834218
block_bootstrap,43,7,0.025758932978786255
block_bootstrap,43,8,2.938838218058486e-17
block_bootstrap,44,1,0.23147615242316621
block_bootstrap,44,2,0.18034179509356107
block_bootstrap,44,3,0.1745973418312201
block_bootstrap,44,4,0.12569207797455978
block_bootstrap,44,5,0.1385799653802901
block_bootstrap,44,6,0.0885356159059338
block_bootstrap,44,7,0.06077705139126778
block_bootstrap,44,8,5.351176711837161e-17
block_bootstrap,45,1,0.2447222073226566
block_bootstrap,45,2,0.20694862433706085
block_bootstrap,45,3,0.12580122764106805
block_bootstrap,45,4,0.1526423911728464
block_bootstrap,45,5,0.17635677918850406
block_bootstrap,45,6,0.03968066304900197
block_bootstrap,45,7,0.05384810728886124
block_bootstrap,45,8,1.0290917402599549e-16
block_bootstrap,46,1,0.240377807305318
block_bootstrap,46,2,0.18248625232990445
block_bootstrap,46,3,0.12873656999034977
block_bootstrap,46,4,0.17148255458505285
block_bootstrap,46,5,0.12655203839562115
block_bootstrap,46,6,0.0997631561852739
block_bootstrap,46,7,0.05060162120847891
block_bootstrap,46,8,0.0
block_bootstrap,47,1,0.19986769637129942
block_bootstrap,47,2,0.18595783426308865
block_bootstrap,47,3,0.1737131835613112
block_bootstrap,47,4,0.19941740751316675
block_bootstrap,47,5,0.15493856579615387
block_bootstrap,47,6,0.04870163694363872
block_bootstrap,47,7,0.03740367555134003
block_bootstrap,47,8,2.1292549141630954e-16
block_bootstrap,48,1,0.21964020612456736
block_bootstrap,48,2,0.17663180603180162
block_bootstrap,48,3,0.16235922149088838
block_bootstrap,48,4,0.18473741656401754
block_bootstrap,48,5,0.15929353560634152
block_bootstrap,48,6,0.08171626775786876
block_bootstrap,48,7,0.015621546424513553
block_bootstrap,48,8,6.487897536006271e-17
block_bootstrap,49,1,0.21552634570831386
block_bootstrap,49,2,0.2073297908721481
block_bootstrap,49,3,0.190498869072239
block_bootstrap,49,4,0.15765183173754788
block_bootstrap,49,5,0.13288088164017858
block_bootstrap,49,6,0.05133314106818367
block_bootstrap,49,7,0.044779139901388154
block_bootstrap,49,8,5.5311432945889076e-17
block_bootstrap,50,1,0.228638774217935
block_bootstrap,50,2,0.1956359101432179
block_bootstrap,50,3,0.14660292937534297
block_bootstrap,50,4,0.13941622270694937
block_bootstrap,50,5,0.12775170533159086
block_bootstrap,50,6,0.06202378199662749
block_bootstrap,50,7,0.09993067622833571
block_bootstrap,50,8,7.895711505856329e-17
block_bootstrap,51,1,0.18215701990719257
block_bootstrap,51,2,0.16824527377284992
block_bootstrap,51,3,0.2170858473158771
block_bootstrap,51,4,0.20065409976546889
block_bootstrap,51,5,0.1324217139459677
block_bootstrap,51,6,0.07652678999721008
block_bootstrap,51,7,0.022909255295432952
block_bootstrap,51,8,-6.89941488029734e-19
block_bootstrap,52,1,0.2170072589429849
block_bootstrap,52,2,0.21325970619084134
block_bootstrap,52,3,0.1627668233596829
block_bootstrap,52,4,0.147933725183733
block_bootstrap,52,5,0.1503385137963914
block_bootstrap,52,6,0.10224180550309932
block_bootstrap,52,7,0.006452167023266241
block_bootstrap,52,8,1.0979726247911375e-17
block_bootstrap,53,1,0.2389625443210579
block_bootstrap,53,2,0.1705076879010431
block_bootstrap,53,3,0.16842886211928487
block_bootstrap,53,4,0.16430117682735834
block_bootstrap,53,5,0.10977395876696489
block_bootstrap,53,6,0.10154101169036386
block_bootstrap,53,7,0.046484758373926044
block_bootstrap,53,8,-9.35624751804214e-19
block_bootstrap,54,1,0.1943399833494439
block_bootstrap,54,2,0.19860784961230016
block_bootstrap,54,3,0.1842681157219591
block_bootstrap,54,4,0.14312460070071958
block_bootstrap,54,5,0.15844057055987926
block_bootstrap,54,6,0.044260495257999896
block_bootstrap,54,7,0.07695838479769714
block_bootstrap,54,8,1.5269778476907586e-17
block_bootstrap,55,1,0.21829593833664618
block_bootstrap,55,2,0.1566062197718543
block_bootstrap,55,3,0.16219833327286914
block_bootstrap,55,4,0.19951502811961763
block_bootstrap,55,5,0.19748437148255488
block_bootstrap,55,6,0.03595559548868358
block_bootstrap,55,7,0.029944513527773664
block_bootstrap,55,8,1.671945277077651e-17
block_bootstrap,56,1,0.20929058475869555
block_bootstrap,56,2,0.1911717095192742
block_bootstrap,56,3,0.20204858934208758
block_bootstrap,56,4,0.15862577205662584
block_bootstrap,56,5,0.1464201655608829
block_bootstrap,56,6,0.030376936073880256
block_bootstrap,56,7,0.06206624268855275
block_bootstrap,56,8,1.661358797335227e-17
block_bootstrap,57,1,0.207674312963968
block_bootstrap,57,2,0.24344200205577182
block_bootstrap,57,3,0.1361031400887705
block_bootstrap,57,4,0.16089824856565937
block_bootstrap,57,5,0.13922912824097813
block_bootstrap,57,6,0.07518800201342603
block_bootstrap,57,7,0.03746516607142506
block_bootstrap,57,8,-4.8570669614892104e-18
block_bootstrap,58,1,0.19561363350685668
block_bootstrap,58,2,0.19615240130862954
block_bootstrap,58,3,0.1612195660779175
block_bootstrap,58,4,0.16031448955610916
block_bootstrap,58,5,0.16160464848523487
block_bootstrap,58,6,0.0696416073409997
block_bootstrap,58,7,0.055453653724251394
block_bootstrap,58,8,-9.547592298973557e-18
block_bootstrap,59,1,0.21164594595094965
block_bootstrap,59,2,0.2067528367844872
block_bootstrap,59,3,0.15861617852933352
block_bootstrap,59,4,0.19409406685050173
block_bootstrap,59,5,0.14251400548087065
block_bootstrap,59,6,0.053580221459247186
block_bootstrap,59,7,0.03279674494460911
block_bootstrap,59,8,5.582146785981871e-18
block_bootstrap,60,1,0.2449242138796346
block_bootstrap,60,2,0.19441938889523858
block_bootstrap,60,3,0.18430981222894272
block_bootstrap,60,4,0.14842213862190265
block_bootstrap,60,5,0.10970067466851488
block_bootstrap,60,6,0.08640160871174818
block_bootstrap,60,7,0.03182216299401733
block_bootstrap,60,8,5.054515613622544e-17
block_bootstrap,61,1,0.24104754010839247
block_bootstrap,61,2,0.1926686733320475
block_bootstrap,61,3,0.16332461366532897
block_bootstrap,61,4,0.14676870195723535
block_bootstrap,61,5,0.1599482709495016
block_bootstrap,61,6,0.0739224048964164
block_bootstrap,61,7,0.022319795091076747
block_bootstrap,61,8,1.0501357870157227e-17
block_bootstrap,62,1,0.2473997729713605
block_bootstrap,62,2,0.17176238661837107
block_bootstrap,62,3,0.14753979076527757
block_bootstrap,62,4,0.15371077925719023
block_bootstrap,62,5,0.1335239881730363
block_bootstrap,62,6,0.12486374928707496
block_bootstrap,62,7,0.021199532927688204
block_bootstrap,62,8,9.25910445911263e-19
block_bootstrap,63,1,0.2720693036166687
block_bootstrap,63,2,0.22489806153682101
block_bootstrap,63,3,0.12722999216968867
block_bootstrap,63,4,0.15445126755120214
block_bootstrap,63,5,0.12857160098703302
block_bootstrap,63,6,0.07918316070177311
block_bootstrap,63,7,0.01359661343681216
block_bootstrap,63,8,1.4597827794621283e-18
block_bootstrap,64,1,0.21777307505905918
block_bootstrap,64,2,0.18972625370181329
block_bootstrap,64,3,0.14241680200553514
block_bootstrap,64,4,0.20078812891809453
block_bootstrap,64,5,0.12905621069811493
block_bootstrap,64,6,0.05744639498580929
block_bootstrap,64,7,0.06279313463157242
block_bootstrap,64,8,9.54310737442043e-18
block_bootstrap,65,1,0.2067290179508996
block_bootstrap,65,2,0.20298655493398732
block_bootstrap,65,3,0.1219168924990045
block_bootstrap,65,4,0.1325222486754467
block_bootstrap,65,5,0.19647990366427812
block_bootstrap,65,6,0.11432998365873157
block_bootstrap,65,7,0.025035398617651153
block_bootstrap,65,8,8.453990859419051e-17
block_bootstrap,66,1,0.21386206938521946
block_bootstrap,66,2,0.21817628315397086
block_bootstrap,66,3,0.15614561821677259
block_bootstrap,66,4,0.14290767353885253
block_bootstrap,66,5,0.13352059519473708
block_bootstrap,66,6,0.05222079972114546
block_bootstrap,66,7,0.08316696078930119
block_bootstrap,66,8,-8.112103787224437e-19
block_bootstrap,67,1,0.2211280729273426
block_bootstrap,67,2,0.18941535709226942
block_bootstrap,67,3,0.16773329635165396
block_bootstrap,67,4,0.18070722349731255
block_bootstrap,67,5,0.14518167724032122
block_bootstrap,67,6,0.09339348773235594
block_bootstrap,67,7,0.0024408851587435563
block_bootstrap,67,8,1.0428994018142812e-16
block_bootstrap,68,1,0.2040416593678347
block_bootstrap,68,2,0.19761186560769972
block_bootstrap,68,3,0.15235146311272862
block_bootstrap,68,4,0.1664699300981229
block_bootstrap,68,5,0.15830756682504032
block_bootstrap,68,6,0.07512240289160825
block_bootstrap,68,7,0.04609511209696444
block_bootstrap,68,8,5.3464282379886365e-17
block_bootstrap,69,1,0.2583393816144989
block_bootstrap,69,2,0.19707067312252824
block_bootstrap,69,3,0.16503673803062252
block_bootstrap,69,4,0.1423856829970797
block_bootstrap,69,5,0.1311628318806674
block_bootstrap,69,6,0.0862114879235063
block_bootstrap,69,7,0.01979320443109634
block_bootstrap,69,8,-1.0699387212671682e-18
block_bootstrap,70,1,0.23648239692862694
block_bootstrap,70,2,0.19617819026531447
block_bootstrap,70,3,0.13412589061256736
block_bootstrap,70,4,0.13555460104020423
block_bootstrap,70,5,0.12143214048510284
block_bootstrap,70,6,0.10345942889189837
block_bootstrap,70,7,0.07276735177628507
block_bootstrap,70,8,7.222222098346225e-17
block_bootstrap,71,1,0.2089654011912021
block_bootstrap,71,2,0.18460777323424327
block_bootstrap,71,3,0.18334140702558877
block_bootstrap,71,4,0.18199591402804002
block_bootstrap,71,5,0.1712857818525621
block_bootstrap,71,6,0.032549905015514774
block_bootstrap,71,7,0.037253817652847916
block_bootstrap,71,8,-1.226368359955422e-17
block_bootstrap,72,1,0.1851422925594327
block_bootstrap,72,2,0.22194463997709402
block_bootstrap,72,3,0.1544106220062318
block_bootstrap,72,4,0.14374671123742427
block_bootstrap,72,5,0.19456714719897572
block_bootstrap,72,6,0.07694281507720915
block_bootstrap,72,7,0.02324577194363151
block_bootstrap,72,8,8.152497265474136e-17
block_bootstrap,73,1,0.22212047698323079
block_bootstrap,73,2,0.200350916500597
block_bootstrap,73,3,0.1601303823133522
block_bootstrap,73,4,0.14827812017877667
block_bootstrap,73,5,0.15156576399561292
block_bootstrap,73,6,0.056658521460740095
block_bootstrap,73,7,0.06089581856768949
block_bootstrap,73,8,3.1058534527195253e-17
block_bootstrap,74,1,0.22607088348629056
block_bootstrap,74,2,0.1832763633047817
block_bootstrap,74,3,0.19576188607289308
block_bootstrap,74,4,0.1262530826273004
block_bootstrap,74,5,0.14314265477354704
block_bootstrap,74,6,0.05532126929274997
block_bootstrap,74,7,0.07017386044243637
block_bootstrap,74,8,1.5534794973454636e-17
block_bootstrap,75,1,0.20421132215358895
block_bootstrap,75,2,0.19438120250763757
block_bootstrap,75,3,0.1674330163511939
block_bootstrap,75,4,0.1605391942820567
block_bootstrap,75,5,0.16148532251027314
block_bootstrap,75,6,0.1052259414874937
block_bootstrap,75,7,0.006724000707755283
block_bootstrap,75,8,4.581954035683818e-18
block_bootstrap,76,1,0.2629385607649025
block_bootstrap,76,2,0.2112675607617892
block_bootstrap,76,3,0.13402908636435806
block_bootstrap,76,4,0.1336930904602492
block_bootstrap,76,5,0.12691485553589407
block_bootstrap,76,6,0.059300931317370714
block_bootstrap,76,7,0.07185591479543389
block_bootstrap,76,8,-3.764564321409082e-18
block_bootstrap,77,1,0.20189297399505468
block_bootstrap,77,2,0.1907331749856116
block_bootstrap,77,3,0.13607301220743306
block_bootstrap,77,4,0.1304263349296288
block_bootstrap,77,5,0.14908490283035383
block_bootstrap,77,6,0.1380381063309057
block_bootstrap,77,7,0.0537514947210106
block_bootstrap,77,8,1.958889335883621e-17
block_bootstrap,78,1,0.24188832531128868
block_bootstrap,78,2,0.18880144003601285
block_bootstrap,78,3,0.15113027275037122
block_bootstrap,78,4,0.12610134082454988
block_bootstrap,78,5,0.1975933249257127
block_bootstrap,78,6,0.06369481694287314
block_bootstrap,78,7,0.03079047920918747
block_bootstrap,78,8,1.9544043599663405e-20
block_bootstrap,79,1,0.20641059393510552
block_bootstrap,79,2,0.16501356045886695
block_bootstrap,79,3,0.16398776915319396
block_bootstrap,79,4,0.15754559788701394
block_bootstrap,79,5,0.18920926528596532
block_bootstrap,79,6,0.07204435221827502
block_bootstrap,79,7,0.045788861061578326
block_bootstrap,79,8,-2.083397870540792e-18
block_bootstrap,80,1,0.1824882512751198
block_bootstrap,80,2,0.17619838013901545
block_bootstrap,80,3,0.1846365841453873
block_bootstrap,80,4,0.1836256333441043
block_bootstrap,80,5,0.15058562359860567
block_bootstrap,80,6,0.07035938693370744
block_bootstrap,80,7,0.05210614056405906
block_bootstrap,80,8,2.423251562319512e-16
block_bootstrap,81,1,0.20997968401275646
block_bootstrap,81,2,0.2134715177341483
block_bootstrap,81,3,0.13775244126891106
block_bootstrap,81,4,0.18190865173685544
block_bootstrap,81,5,0.11412785796687241
block_bootstrap,81,6,0.1372218235252934
block_bootstrap,81,7,0.00553802375516209
block_bootstrap,81,8,2.5682811126041594e-17
block_bootstrap,82,1,0.20409182810624638
block_bootstrap,82,2,0.16129989628171537
block_bootstrap,82,3,0.17612503974963944
block_bootstrap,82,4,0.1993419468068836
block_bootstrap,82,5,0.1947038694944583
block_bootstrap,82,6,0.04241709349476439
block_bootstrap,82,7,0.022020326066291604
block_bootstrap,82,8,4.2519865897319097e-17
block_bootstrap,83,1,0.25640458848502945
block_bootstrap,83,2,0.15905218416719624
block_bootstrap,83,3,0.17094447711422994
block_bootstrap,83,4,0.19081767890096474
block_bootstrap,83,5,0.11975385273398803
block_bootstrap,83,6,0.05655606671704465
block_bootstrap,83,7,0.046471151881546276
block_bootstrap,83,8,6.094502673416766e-17
block_bootstrap,84,1,0.2355528894614658
block_bootstrap,84,2,0.22298421183862127
block_bootstrap,84,3,0.1344350380336995
block_bootstrap,84,4,0.1663636365176897
block_bootstrap,84,5,0.10136198553725048
block_bootstrap,84,6,0.10761256586863754
block_bootstrap,84,7,0.031689672742634456
block_bootstrap,84,8,2.458952897816831e-17
block_bootstrap,85,1,0.20414527748178468
block_bootstrap,85,2,0.22195587887463564
block_bootstrap,85,3,0.1599213961734578
block_bootstrap,85,4,0.18231950672548475
block_bootstrap,85,5,0.13793047731031038
block_bootstrap,85,6,0.03944623107396365
block_bootstrap,85,7,0.05428123236036228
block_bootstrap,85,8,6.454406370792533e-17
block_bootstrap,86,1,0.23487161193501982
block_bootstrap,86,2,0.209665921753182
block_bootstrap,86,3,0.1342693041711827
block_bootstrap,86,4,0.16275116041208765
block_bootstrap,86,5,0.15516826713600718
block_bootstrap,86,6,0.056797021640380196
block_bootstrap,86,7,0.046476712952139475
block_bootstrap,86,8,6.212270437464651e-17
block_bootstrap,87,1,0.20110906075170498
block_bootstrap,87,2,0.1856389936322792
block_bootstrap,87,3,0.18901107545533724
block_bootstrap,87,4,0.14835185561680347
block_bootstrap,87,5,0.14395160961164186
block_bootstrap,87,6,0.06427841364983115
block_bootstrap,87,7,0.06765899128240094
block_bootstrap,87,8,1.6849211370371903e-17
block_bootstrap,88,1,0.20872965545963418
block_bootstrap,88,2,0.17073686130876087
block_bootstrap,88,3,0.16058777772091115
block_bootstrap,88,4,0.18427202660342246
block_bootstrap,88,5,0.20512938540270875
block_bootstrap,88,6,0.04153432137859996
block_bootstrap,88,7,0.029009972125961885
block_bootstrap,88,8,8.655497024677432e-18
block_bootstrap,89,1,0.20751562443089755
block_bootstrap,89,2,0.18244710118362673
block_bootstrap,89,3,0.1928144406138213
block_bootstrap,89,4,0.24375698759657427
block_bootstrap,89,5,0.08736753721065689
block_bootstrap,89,6,0.035700108474915886
block_bootstrap,89,7,0.05039820048950658
block_bootstrap,89,8,-1.2785963471034027e-18
block_bootstrap,90,1,0.2239170788312036
block_bootstrap,90,2,0.2060728571506758
block_bootstrap,90,3,0.14817141617683255
block_bootstrap,90,4,0.19299316929828278
block_bootstrap,90,5,0.15595828714019955
block_bootstrap,90,6,0.02658357861097485
block_bootstrap,90,7,0.04630361279182987
block_bootstrap,90,8,-7.633571894391124e-18
block_bootstrap,91,1,0.23754513399383648
block_bootstrap,91,2,0.17714366915125057
block_bootstrap,91,3,0.15420447670673604
block_bootstrap,91,4,0.13209969055331888
block_bootstrap,91,5,0.13374394383788554
block_bootstrap,91,6,0.1265307464316336
block_bootstrap,91,7,0.03873233932533813
block_bootstrap,91,8,1.4474470989695623e-17
block_bootstrap,92,1,0.21317125204493537
block_bootstrap,92,2,0.1778915931038323
block_bootstrap,92,3,0.15359172402114357
block_bootstrap,92,4,0.21557234043819198
block_bootstrap,92,5,0.09948662753505827
block_bootstrap,92,6,0.05690543037689823
block_bootstrap,92,7,0.08338103247993922
block_bootstrap,92,8,3.558992064848712e-17
block_bootstrap,93,1,0.25507815021108615
block_bootstrap,93,2,0.22818308353367778
block_bootstrap,93,3,0.13467623651647254
block_bootstrap,93,4,0.15839654819722965
block_bootstrap,93,5,0.13967670250107367
block_bootstrap,93,6,0.05975363307968472
block_bootstrap,93,7,0.02423564596077482
block_bootstrap,93,8,1.4972208407183258e-17
block_bootstrap,94,1,0.21622814033599835
block_bootstrap,94,2,0.18367014501743673
block_bootstrap,94,3,0.18543814896987748
block_bootstrap,94,4,0.16605414370330826
block_bootstrap,94,5,0.17794476870068876
block_bootstrap,94,6,0.05830802153094251
block_bootstrap,94,7,0.012356631741746884
block_bootstrap,94,8,3.5553024527018135e-17
block_bootstrap,95,1,0.20423335430735345
block_bootstrap,95,2,0.17557041399637674
block_bootstrap,95,3,0.15768633231656576
block_bootstrap,95,4,0.18479303858724294
block_bootstrap,95,5,0.16457674864946614
block_bootstrap,95,6,0.1122221944132133
block_bootstrap,95,7,0.0009179177297807413
block_bootstrap,95,8,1.2099609226988238e-16
block_bootstrap,96,1,0.20958006005941476
block_bootstrap,96,2,0.2239240185665573
block_bootstrap,96,3,0.16701125185293875
block_bootstrap,96,4,0.16077995519424418
block_bootstrap,96,5,0.12431781996709021
block_bootstrap,96,6,0.10711806174640309
block_bootstrap,96,7,0.007268832613350964
block_bootstrap,96,8,1.802438019045769e-17
block_bootstrap,97,1,0.21159783050412695
block_bootstrap,97,2,0.19898657428728994
block_bootstrap,97,3,0.17592772421781777
block_bootstrap,97,4,0.20826677941745086
block_bootstrap,97,5,0.10313446298741015
block_bootstrap,97,6,0.04570752991730675
block_bootstrap,97,7,0.05637909866859653
block_bootstrap,97,8,-4.2194556053404985e-18
block_bootstrap,98,1,0.19095608952589382
block_bootstrap,98,2,0.1933107932794509
block_bootstrap,98,3,0.18127259142927232
block_bootstrap,98,4,0.1934567358992738
block_bootstrap,98,5,0.09928432008759738
block_bootstrap,98,6,0.10611856528915631
block_bootstrap,98,7,0.03560090448935109
block_bootstrap,98,8,-7.670901795928054e-19
block_bootstrap,99,1,0.2336712578614778
block_bootstrap,99,2,0.23412156301106435
block_bootstrap,99,3,0.199806444804837
block_bootstrap,99,4,0.13098178958327256
block_bootstrap,99,5,0.1136046783058749
block_bootstrap,99,6,0.03723191942085452
block_bootstrap,99,7,0.05058234701261778
block_bootstrap,99,8,-2.5092204403443836e-19
block_bootstrap,100,1,0.24669644998334872
block_bootstrap,100,2,0.19076213344491355
block_bootstrap,100,3,0.1824162336976501
block_bootstrap,100,4,0.15264611341247752
block_bootstrap,100,5,0.11267350526284337
block_bootstrap,100,6,0.1068809506072143
block_bootstrap,100,7,0.007924613591551903
block_bootstrap,100,8,7.849349405890736e-17
block_bootstrap,101,1,0.22708254997888544
block_bootstrap,101,2,0.168062582024454
block_bootstrap,101,3,0.1539400882397391
block_bootstrap,101,4,0.16626886145957004
block_bootstrap,101,5,0.1402344306498951
block_bootstrap,101,6,0.11147573962653409
block_bootstrap,101,7,0.032935748020921043
block_bootstrap,101,8,1.7399908729707602e-17
block_bootstrap,102,1,0.2116508234260105
block_bootstrap,102,2,0.16970067344535122
block_bootstrap,102,3,0.14759506064770783
block_bootstrap,102,4,0.2105724913950377
block_bootstrap,102,5,0.14200000987453298
block_bootstrap,102,6,0.06568287128669192
block_bootstrap,102,7,0.05279806992466696
block_bootstrap,102,8,-4.565927484714969e-19
block_bootstrap,103,1,0.250830346281677
block_bootstrap,103,2,0.18074798798304292
block_bootstrap,103,3,0.19275787091269864
block_bootstrap,103,4,0.13300627237018692
block_bootstrap,103,5,0.18077767084646304
block_bootstrap,103,6,0.04181055725256415
block_bootstrap,103,7,0.020069294353366435
block_bootstrap,103,8,6.088347945237954e-17
block_bootstrap,104,1,0.20871897917647997
block_bootstrap,104,2,0.18601068977365987
block_bootstrap,104,3,0.17907505017733993
block_bootstrap,104,4,0.138781880220482
block_bootstrap,104,5,0.21431861129431015
block_bootstrap,104,6,0.03340375120273344
block_bootstrap,104,7,0.03969103815499398
block_bootstrap,104,8,5.060889102942744e-18
block_bootstrap,105,1,0.17629696135334394
block_bootstrap,105,2,0.19510199386715488
block_bootstrap,105,3,0.14025787989767313
block_bootstrap,105,4,0.16611403639309402
block_bootstrap,105,5,0.20405479876816726
block_bootstrap,105,6,0.06733107616185008
block_bootstrap,105,7,0.05084325355871457
block_bootstrap,105,8,2.363651795391802e-17
block_bootstrap,106,1,0.21373614519404527
block_bootstrap,106,2,0.21198520515295427
block_bootstrap,106,3,0.17340460592180368
block_bootstrap,106,4,0.1644218766673116
block_bootstrap,106,5,0.14442909207257953
block_bootstrap,106,6,0.0766965995857563
block_bootstrap,106,7,0.015326475405548363
block_bootstrap,106,8,3.3350281753365624e-17
block_bootstrap,107,1,0.2066335481254279
block_bootstrap,107,2,0.20318784478712337
block_bootstrap,107,3,0.15294789999974978
block_bootstrap,107,4,0.2067120028043454
block_bootstrap,107,5,0.12356970823019099
block_bootstrap,107,6,0.05851179956260079
block_bootstrap,107,7,0.04843719649055942
block_bootstrap,107,8,-9.933923398097856e-19
block_bootstrap,108,1,0.2198230231887176
block_bootstrap,108,2,0.2025549598869134
block_bootstrap,108,3,0.13657616133831402
block_bootstrap,108,4,0.16547908063347916
block_bootstrap,108,5,0.14578246318067806
block_bootstrap,108,6,0.0894941556827837
