scenario,kind,method,window_left,window_right,window_mid,true_prime_count,observed_count,true_positive,false_positive,false_negative,density_error,precision,recovery,f1,gap_drift
biased_low_missing_high_noise,biased_range,raw,85002,95002,90002.0,880,789,789,0,91,0.10340909090909091,1.0,0.8965909090909091,0.945476333133613,0.6642045525716728
biased_low_missing_high_noise,biased_range,raw,90002,100002,95002.0,878,800,800,0,78,0.0888382687927107,1.0,0.9111617312072893,0.9535160905840286,0.6409408554812018
biased_low_missing_high_noise,biased_range,raw,95002,105002,100002.0,867,851,420,431,447,0.01845444059976932,0.4935370152761457,0.4844290657439446,0.48894062863795107,0.6766569783119779
biased_low_missing_high_noise,biased_range,raw,100002,110002,105002.0,861,914,34,880,827,0.06155632984901278,0.037199124726477024,0.03948896631823461,0.03830985915492958,0.6966171217239614
biased_low_missing_high_noise,biased_range,raw,105002,115002,110002.0,848,911,35,876,813,0.07429245283018868,0.038419319429198684,0.041273584905660375,0.039795338260375214,0.6795569619809722
biased_low_missing_high_noise,biased_range,raw,110002,120002,115002.0,848,891,39,852,809,0.05070754716981132,0.04377104377104377,0.045990566037735846,0.044853364002300174,0.6637310492557114
biased_low_missing_high_noise,biased_range,raw,115002,125002,120002.0,862,913,39,874,823,0.05916473317865429,0.04271631982475356,0.04524361948955916,0.043943661971830986,0.6377706719948874
biased_low_missing_high_noise,biased_range,raw,120002,130002,125002.0,858,931,38,893,820,0.08508158508158509,0.04081632653061224,0.04428904428904429,0.042481833426495245,0.6560736086191377
biased_low_missing_high_noise,biased_range,raw,125002,135002,130002.0,842,956,38,918,804,0.13539192399049882,0.0397489539748954,0.04513064133016627,0.04226918798665183,0.6736231918648072
biased_low_missing_high_noise,biased_range,raw,130002,140002,135002.0,851,944,36,908,815,0.10928319623971798,0.038135593220338986,0.04230317273795535,0.04011142061281337,0.6630701345756538
biased_low_missing_high_noise,biased_range,raw,135002,145002,140002.0,846,918,36,882,810,0.0851063829787234,0.0392156862745098,0.0425531914893617,0.04081632653061224,0.6734152956852213
biased_low_missing_high_noise,biased_range,raw,140002,150002,145002.0,839,943,43,900,796,0.12395709177592372,0.04559915164369035,0.05125148986889154,0.04826038159371493,0.6644869329393707
biased_low_missing_high_noise,biased_range,raw,145002,155002,150002.0,850,962,43,919,807,0.13176470588235295,0.0446985446985447,0.05058823529411765,0.04746136865342163,0.6543850346076262
biased_low_missing_high_noise,biased_range,raw,150002,160002,155002.0,835,935,36,899,799,0.11976047904191617,0.038502673796791446,0.04311377245508982,0.04067796610169491,0.6388587342249668
biased_low_missing_high_noise,biased_range,raw,155002,165002,160002.0,822,907,30,877,792,0.10340632603406326,0.03307607497243661,0.0364963503649635,0.03470213996529786,0.6379227391487061
biased_low_missing_high_noise,biased_range,raw,160002,170002,165002.0,813,938,28,910,785,0.15375153751537515,0.029850746268656716,0.03444034440344403,0.031981724728726436,0.6722621510982616
biased_low_missing_high_noise,biased_range,raw,165002,175002,170002.0,822,965,32,933,790,0.17396593673965938,0.03316062176165803,0.038929440389294405,0.03581421376608842,0.6645362909355308
biased_low_missing_high_noise,biased_range,raw,170002,180002,175002.0,846,947,34,913,812,0.11938534278959811,0.03590285110876452,0.04018912529550828,0.03792526491912995,0.6575905321863946
biased_low_missing_high_noise,biased_range,raw,175002,185002,180002.0,829,935,42,893,787,0.1278648974668275,0.044919786096256686,0.05066344993968637,0.04761904761904762,0.6614396557708199
biased_low_missing_high_noise,biased_range,raw,180002,190002,185002.0,827,954,47,907,780,0.15356711003627568,0.049266247379454925,0.056831922611850064,0.052779337450870295,0.6462161523585712
biased_low_missing_high_noise,biased_range,raw,185002,195002,190002.0,828,931,33,898,795,0.12439613526570048,0.03544575725026853,0.03985507246376811,0.03752131893121091,0.6701720132392468
biased_low_missing_high_noise,biased_range,raw,190002,200000,195001.0,814,954,24,930,790,0.171990171990172,0.025157232704402517,0.029484029484029485,0.027149321266968326,0.6706593429726067
biased_low_missing_high_noise,biased_range,raw,195002,200000,197501.0,411,507,13,494,398,0.23357664233576642,0.02564102564102564,0.031630170316301706,0.02832244008714597,0.6461896731613271
biased_low_missing_high_noise,biased_range,sieve_cleaned,2,10002,5002.0,1229,1102,1102,0,127,0.10333604556550041,1.0,0.8966639544344996,0.9455169455169455,0.605100811727724
biased_low_missing_high_noise,biased_range,sieve_cleaned,5002,15002,10002.0,1085,973,973,0,112,0.1032258064516129,1.0,0.896774193548387,0.945578231292517,0.6240603055125996
biased_low_missing_high_noise,biased_range,sieve_cleaned,10002,20002,15002.0,1033,933,933,0,100,0.0968054211035818,1.0,0.9031945788964182,0.9491353001017294,0.6204612413663941
biased_low_missing_high_noise,biased_range,sieve_cleaned,15002,25002,20002.0,1008,914,914,0,94,0.09325396825396826,1.0,0.9067460317460317,0.9510926118626432,0.6111385828502894
biased_low_missing_high_noise,biased_range,sieve_cleaned,20002,30002,25002.0,983,887,887,0,96,0.09766022380467955,1.0,0.9023397761953205,0.9486631016042781,0.6200988793916414
biased_low_missing_high_noise,biased_range,sieve_cleaned,25002,35002,30002.0,970,880,880,0,90,0.09278350515463918,1.0,0.9072164948453608,0.9513513513513514,0.6367834239809533
biased_low_missing_high_noise,biased_range,sieve_cleaned,30002,40002,35002.0,958,866,866,0,92,0.09603340292275574,1.0,0.9039665970772442,0.9495614035087719,0.6263165756187884
biased_low_missing_high_noise,biased_range,sieve_cleaned,35002,45002,40002.0,943,841,841,0,102,0.10816542948038176,1.0,0.8918345705196182,0.9428251121076233,0.6178054039814587
biased_low_missing_high_noise,biased_range,sieve_cleaned,40002,50002,45002.0,930,837,837,0,93,0.1,1.0,0.9,0.9473684210526316,0.6323356408134039
biased_low_missing_high_noise,biased_range,sieve_cleaned,45002,55002,50002.0,916,819,819,0,97,0.10589519650655022,1.0,0.8941048034934498,0.9440922190201729,0.6465785941046323
biased_low_missing_high_noise,biased_range,sieve_cleaned,50002,60002,55002.0,924,816,816,0,108,0.11688311688311688,1.0,0.8831168831168831,0.9379310344827586,0.6456975844049769
biased_low_missing_high_noise,biased_range,sieve_cleaned,55002,65002,60002.0,902,811,811,0,91,0.1008869179600887,1.0,0.8991130820399114,0.9468768242848804,0.6477588842123037
biased_low_missing_high_noise,biased_range,sieve_cleaned,60002,70002,65002.0,879,791,791,0,88,0.10011376564277588,1.0,0.8998862343572241,0.9473053892215568,0.6543564206630242
biased_low_missing_high_noise,biased_range,sieve_cleaned,65002,75002,70002.0,900,804,804,0,96,0.10666666666666667,1.0,0.8933333333333333,0.9436619718309859,0.6312004796576816
biased_low_missing_high_noise,biased_range,sieve_cleaned,70002,80002,75002.0,901,816,816,0,85,0.09433962264150944,1.0,0.9056603773584906,0.9504950495049505,0.6169495552178039
biased_low_missing_high_noise,biased_range,sieve_cleaned,75002,85002,80002.0,884,800,800,0,84,0.09502262443438914,1.0,0.9049773755656109,0.9501187648456058,0.640981896470178
biased_low_missing_high_noise,biased_range,sieve_cleaned,80002,90002,85002.0,877,785,785,0,92,0.10490307867730901,1.0,0.895096921322691,0.9446450060168471,0.6716835499078179
biased_low_missing_high_noise,biased_range,sieve_cleaned,85002,95002,90002.0,880,789,789,0,91,0.10340909090909091,1.0,0.8965909090909091,0.945476333133613,0.6642045525716728
biased_low_missing_high_noise,biased_range,sieve_cleaned,90002,100002,95002.0,878,800,800,0,78,0.0888382687927107,1.0,0.9111617312072893,0.9535160905840286,0.6409408554812018
biased_low_missing_high_noise,biased_range,sieve_cleaned,95002,105002,100002.0,867,420,420,0,447,0.5155709342560554,1.0,0.4844290657439446,0.6526806526806527,1.2488653074984752
biased_low_missing_high_noise,biased_range,sieve_cleaned,100002,110002,105002.0,861,34,34,0,827,0.9605110336817654,1.0,0.03948896631823461,0.07597765363128493,14.943009918425291
biased_low_missing_high_noise,biased_range,sieve_cleaned,105002,115002,110002.0,848,35,35,0,813,0.9587264150943396,1.0,0.041273584905660375,0.07927519818799546,14.250142180866062
biased_low_missing_high_noise,biased_range,sieve_cleaned,110002,120002,115002.0,848,39,39,0,809,0.9540094339622641,1.0,0.045990566037735846,0.08793686583990981,13.894487560255817
biased_low_missing_high_noise,biased_range,sieve_cleaned,115002,125002,120002.0,862,39,39,0,823,0.9547563805104409,1.0,0.04524361948955916,0.08657047724750278,13.085676386044556
biased_low_missing_high_noise,biased_range,sieve_cleaned,120002,130002,125002.0,858,38,38,0,820,0.9557109557109557,1.0,0.04428904428904429,0.08482142857142858,12.444513592152962
biased_low_missing_high_noise,biased_range,sieve_cleaned,125002,135002,130002.0,842,38,38,0,804,0.9548693586698337,1.0,0.04513064133016627,0.08636363636363636,12.13389365802289
biased_low_missing_high_noise,biased_range,sieve_cleaned,130002,140002,135002.0,851,36,36,0,815,0.9576968272620446,1.0,0.04230317273795535,0.08117249154453214,13.166290985997072
biased_low_missing_high_noise,biased_range,sieve_cleaned,135002,145002,140002.0,846,36,36,0,810,0.9574468085106383,1.0,0.0425531914893617,0.08163265306122448,13.603861288610712
biased_low_missing_high_noise,biased_range,sieve_cleaned,140002,150002,145002.0,839,43,43,0,796,0.9487485101311085,1.0,0.05125148986889154,0.09750566893424036,10.895360712475508
biased_low_missing_high_noise,biased_range,sieve_cleaned,145002,155002,150002.0,850,43,43,0,807,0.9494117647058824,1.0,0.05058823529411765,0.09630459126539755,11.309924506937838
biased_low_missing_high_noise,biased_range,sieve_cleaned,150002,160002,155002.0,835,36,36,0,799,0.9568862275449102,1.0,0.04311377245508982,0.08266360505166476,12.458647021324294
biased_low_missing_high_noise,biased_range,sieve_cleaned,155002,165002,160002.0,822,30,30,0,792,0.9635036496350365,1.0,0.0364963503649635,0.0704225352112676,12.297065588067513
biased_low_missing_high_noise,biased_range,sieve_cleaned,160002,170002,165002.0,813,28,28,0,785,0.965559655596556,1.0,0.03444034440344403,0.06658739595719382,14.059515506304374
biased_low_missing_high_noise,biased_range,sieve_cleaned,165002,175002,170002.0,822,32,32,0,790,0.9610705596107056,1.0,0.038929440389294405,0.07494145199063232,14.240349392089264
biased_low_missing_high_noise,biased_range,sieve_cleaned,170002,180002,175002.0,846,34,34,0,812,0.9598108747044918,1.0,0.04018912529550828,0.07727272727272728,13.185897058927928
biased_low_missing_high_noise,biased_range,sieve_cleaned,175002,185002,180002.0,829,42,42,0,787,0.9493365500603136,1.0,0.05066344993968637,0.09644087256027556,11.220369728421755
biased_low_missing_high_noise,biased_range,sieve_cleaned,180002,190002,185002.0,827,47,47,0,780,0.9431680773881499,1.0,0.056831922611850064,0.10755148741418764,10.602457606576825
biased_low_missing_high_noise,biased_range,sieve_cleaned,185002,195002,190002.0,828,33,33,0,795,0.9601449275362319,1.0,0.03985507246376811,0.07665505226480836,12.513617504992682
biased_low_missing_high_noise,biased_range,sieve_cleaned,190002,200000,195001.0,814,24,24,0,790,0.9705159705159705,1.0,0.029484029484029485,0.057279236276849645,14.019304841853643
biased_low_missing_high_noise,biased_range,sieve_cleaned,195002,200000,197501.0,411,13,13,0,398,0.9683698296836983,1.0,0.031630170316301706,0.06132075471698113,13.303959620008678
biased_low_missing_high_noise,biased_range,density_only,2,10002,5002.0,1229,1218,1218,0,11,0.008950366151342554,1.0,0.9910496338486574,0.9955046996322027,0.5455742166797236
biased_low_missing_high_noise,biased_range,density_only,5002,15002,10002.0,1085,1071,1071,0,14,0.012903225806451613,1.0,0.9870967741935484,0.9935064935064934,0.5685483478247974
biased_low_missing_high_noise,biased_range,density_only,10002,20002,15002.0,1033,1021,1021,0,12,0.011616650532429816,1.0,0.9883833494675702,0.9941577409931841,0.5721662653654546
biased_low_missing_high_noise,biased_range,density_only,15002,25002,20002.0,1008,1002,1002,0,6,0.005952380952380952,1.0,0.9940476190476191,0.9970149253731343,0.5613495387506057
biased_low_missing_high_noise,biased_range,density_only,20002,30002,25002.0,983,980,980,0,3,0.003051881993896236,1.0,0.9969481180061037,0.9984717269485481,0.5641809952633117
biased_low_missing_high_noise,biased_range,density_only,25002,35002,30002.0,970,965,965,0,5,0.005154639175257732,1.0,0.9948453608247423,0.9974160206718347,0.5804281772941623
biased_low_missing_high_noise,biased_range,density_only,30002,40002,35002.0,958,944,944,0,14,0.014613778705636743,1.0,0.9853862212943633,0.992639327024185,0.5768590928714166
biased_low_missing_high_noise,biased_range,density_only,35002,45002,40002.0,943,932,932,0,11,0.01166489925768823,1.0,0.9883351007423118,0.9941333333333333,0.5671315036920535
biased_low_missing_high_noise,biased_range,density_only,40002,50002,45002.0,930,926,926,0,4,0.004301075268817204,1.0,0.9956989247311828,0.997844827586207,0.5812417804992138
biased_low_missing_high_noise,biased_range,density_only,45002,55002,50002.0,916,909,909,0,7,0.007641921397379912,1.0,0.99235807860262,0.9961643835616438,0.5826236035235942
biased_low_missing_high_noise,biased_range,density_only,50002,60002,55002.0,924,917,917,0,7,0.007575757575757576,1.0,0.9924242424242424,0.9961977186311787,0.5758769959732096
biased_low_missing_high_noise,biased_range,density_only,55002,65002,60002.0,902,895,895,0,7,0.007760532150776054,1.0,0.9922394678492239,0.9961046188091263,0.5912673288444145
biased_low_missing_high_noise,biased_range,density_only,60002,70002,65002.0,879,871,871,0,8,0.009101251422070534,1.0,0.9908987485779295,0.9954285714285714,0.5911859230698568
biased_low_missing_high_noise,biased_range,density_only,65002,75002,70002.0,900,894,894,0,6,0.006666666666666667,1.0,0.9933333333333333,0.9966555183946488,0.567697277214002
biased_low_missing_high_noise,biased_range,density_only,70002,80002,75002.0,901,894,894,0,7,0.00776914539400666,1.0,0.9922308546059934,0.996100278551532,0.5748715178826705
biased_low_missing_high_noise,biased_range,density_only,75002,85002,80002.0,884,875,875,0,9,0.010180995475113122,1.0,0.9898190045248869,0.9948834565093804,0.5906817211079676
biased_low_missing_high_noise,biased_range,density_only,80002,90002,85002.0,877,869,869,0,8,0.009122006841505131,1.0,0.9908779931584949,0.995418098510882,0.5992844998249021
biased_low_missing_high_noise,biased_range,density_only,85002,95002,90002.0,880,864,864,0,16,0.01818181818181818,1.0,0.9818181818181818,0.9908256880733944,0.6084759467122156
biased_low_missing_high_noise,biased_range,density_only,90002,100002,95002.0,878,864,864,0,14,0.015945330296127564,1.0,0.9840546697038725,0.9919632606199771,0.606591366715421
biased_low_missing_high_noise,biased_range,density_only,95002,105002,100002.0,867,865,865,0,2,0.002306805074971165,1.0,0.9976931949250288,0.9988452655889145,0.5849714721595987
biased_low_missing_high_noise,biased_range,density_only,100002,110002,105002.0,861,859,859,0,2,0.0023228803716608595,1.0,0.9976771196283392,0.9988372093023256,0.588111196574967
biased_low_missing_high_noise,biased_range,density_only,105002,115002,110002.0,848,844,844,0,4,0.0047169811320754715,1.0,0.9952830188679245,0.9976359338061466,0.612898436419996
biased_low_missing_high_noise,biased_range,density_only,110002,120002,115002.0,848,840,840,0,8,0.009433962264150943,1.0,0.9905660377358491,0.9952606635071091,0.6157090229066521
biased_low_missing_high_noise,biased_range,density_only,115002,125002,120002.0,862,851,851,0,11,0.012761020881670533,1.0,0.9872389791183295,0.9935785172212492,0.5917010278787757
biased_low_missing_high_noise,biased_range,density_only,120002,130002,125002.0,858,852,852,0,6,0.006993006993006993,1.0,0.993006993006993,0.9964912280701755,0.583357562278758
biased_low_missing_high_noise,biased_range,density_only,125002,135002,130002.0,842,833,833,0,9,0.010688836104513063,1.0,0.9893111638954869,0.9946268656716418,0.5990294550261432
biased_low_missing_high_noise,biased_range,density_only,130002,140002,135002.0,851,836,836,0,15,0.01762632197414806,1.0,0.982373678025852,0.991108476585655,0.5969684632487051
biased_low_missing_high_noise,biased_range,density_only,135002,145002,140002.0,846,838,838,0,8,0.009456264775413711,1.0,0.9905437352245863,0.995249406175772,0.5878263683826159
biased_low_missing_high_noise,biased_range,density_only,140002,150002,145002.0,839,835,835,0,4,0.004767580452920143,1.0,0.9952324195470799,0.997610513739546,0.5755709519188903
biased_low_missing_high_noise,biased_range,density_only,145002,155002,150002.0,850,843,843,0,7,0.00823529411764706,1.0,0.991764705882353,0.9958653278204371,0.5898093196820186
biased_low_missing_high_noise,biased_range,density_only,150002,160002,155002.0,835,827,827,0,8,0.009580838323353293,1.0,0.9904191616766467,0.9951865222623345,0.6093865774481294
biased_low_missing_high_noise,biased_range,density_only,155002,165002,160002.0,822,818,818,0,4,0.004866180048661801,1.0,0.9951338199513382,0.9975609756097561,0.5949515910339108
biased_low_missing_high_noise,biased_range,density_only,160002,170002,165002.0,813,809,809,0,4,0.004920049200492005,1.0,0.995079950799508,0.9975339087546239,0.6038172225829319
biased_low_missing_high_noise,biased_range,density_only,165002,175002,170002.0,822,814,814,0,8,0.009732360097323601,1.0,0.9902676399026764,0.9951100244498777,0.590989621692146
biased_low_missing_high_noise,biased_range,density_only,170002,180002,175002.0,846,840,840,0,6,0.0070921985815602835,1.0,0.9929078014184397,0.9964412811387899,0.5875992052231738
biased_low_missing_high_noise,biased_range,density_only,175002,185002,180002.0,829,817,817,0,12,0.014475271411338963,1.0,0.985524728588661,0.9927095990279465,0.61357824023698
biased_low_missing_high_noise,biased_range,density_only,180002,190002,185002.0,827,805,805,0,22,0.026602176541717048,1.0,0.973397823458283,0.9865196078431373,0.6141814069252649
biased_low_missing_high_noise,biased_range,density_only,185002,195002,190002.0,828,815,815,0,13,0.01570048309178744,1.0,0.9842995169082126,0.9920876445526475,0.6079875658923707
biased_low_missing_high_noise,biased_range,density_only,190002,200000,195001.0,814,813,813,0,1,0.0012285012285012285,1.0,0.9987714987714987,0.9993853718500306,0.6068059486425066
biased_low_missing_high_noise,biased_range,density_only,195002,200000,197501.0,411,411,411,0,0,0.0,1.0,1.0,1.0,0.5903876175490064
biased_low_missing_high_noise,biased_range,local_gap_fixed,2,10002,5002.0,1229,1219,1219,0,10,0.008136696501220505,1.0,0.9918633034987795,0.9959150326797386,0.5420048515616254
biased_low_missing_high_noise,biased_range,local_gap_fixed,5002,15002,10002.0,1085,1072,1072,0,13,0.011981566820276499,1.0,0.9880184331797235,0.9939731108020399,0.5640284631664071
biased_low_missing_high_noise,biased_range,local_gap_fixed,10002,20002,15002.0,1033,1019,1019,0,14,0.013552758954501452,1.0,0.9864472410454985,0.99317738791423,0.5694258415061831
biased_low_missing_high_noise,biased_range,local_gap_fixed,15002,25002,20002.0,1008,999,999,0,9,0.008928571428571428,1.0,0.9910714285714286,0.9955156950672646,0.5604549675914953
biased_low_missing_high_noise,biased_range,local_gap_fixed,20002,30002,25002.0,983,979,979,0,4,0.004069175991861648,1.0,0.9959308240081384,0.9979612640163099,0.5625300212528792
biased_low_missing_high_noise,biased_range,local_gap_fixed,25002,35002,30002.0,970,964,964,0,6,0.006185567010309278,1.0,0.9938144329896907,0.9968976215098242,0.5796659523545216
biased_low_missing_high_noise,biased_range,local_gap_fixed,30002,40002,35002.0,958,947,947,0,11,0.011482254697286013,1.0,0.988517745302714,0.9942257217847769,0.5744474916036164
biased_low_missing_high_noise,biased_range,local_gap_fixed,35002,45002,40002.0,943,931,931,0,12,0.012725344644750796,1.0,0.9872746553552492,0.9935965848452508,0.5630681296974193
biased_low_missing_high_noise,biased_range,local_gap_fixed,40002,50002,45002.0,930,925,925,0,5,0.005376344086021506,1.0,0.9946236559139785,0.9973045822102425,0.5766415798965807
biased_low_missing_high_noise,biased_range,local_gap_fixed,45002,55002,50002.0,916,911,911,0,5,0.0054585152838427945,1.0,0.9945414847161572,0.997263273125342,0.5772786647405251
biased_low_missing_high_noise,biased_range,local_gap_fixed,50002,60002,55002.0,924,916,916,0,8,0.008658008658008658,1.0,0.9913419913419913,0.9956521739130434,0.5698118952527077
biased_low_missing_high_noise,biased_range,local_gap_fixed,55002,65002,60002.0,902,894,894,0,8,0.008869179600886918,1.0,0.991130820399113,0.9955456570155902,0.5862954518852674
biased_low_missing_high_noise,biased_range,local_gap_fixed,60002,70002,65002.0,879,872,872,0,7,0.007963594994311717,1.0,0.9920364050056882,0.9960022844089091,0.5883630632811035
biased_low_missing_high_noise,biased_range,local_gap_fixed,65002,75002,70002.0,900,895,895,0,5,0.005555555555555556,1.0,0.9944444444444445,0.9972144846796658,0.5651173684949982
biased_low_missing_high_noise,biased_range,local_gap_fixed,70002,80002,75002.0,901,892,892,0,9,0.009988901220865706,1.0,0.9900110987791343,0.9949804796430564,0.5728686260274061
biased_low_missing_high_noise,biased_range,local_gap_fixed,75002,85002,80002.0,884,875,875,0,9,0.010180995475113122,1.0,0.9898190045248869,0.9948834565093804,0.5858041767885142
biased_low_missing_high_noise,biased_range,local_gap_fixed,80002,90002,85002.0,877,869,869,0,8,0.009122006841505131,1.0,0.9908779931584949,0.995418098510882,0.5971158488199492
biased_low_missing_high_noise,biased_range,local_gap_fixed,85002,95002,90002.0,880,866,866,0,14,0.015909090909090907,1.0,0.9840909090909091,0.9919816723940436,0.6022799193254431
biased_low_missing_high_noise,biased_range,local_gap_fixed,90002,100002,95002.0,878,866,866,0,12,0.01366742596810934,1.0,0.9863325740318907,0.9931192660550459,0.598914803333894
biased_low_missing_high_noise,biased_range,local_gap_fixed,95002,105002,100002.0,867,863,863,0,4,0.00461361014994233,1.0,0.9953863898500577,0.9976878612716763,0.5855277995656
biased_low_missing_high_noise,biased_range,local_gap_fixed,100002,110002,105002.0,861,859,859,0,2,0.0023228803716608595,1.0,0.9976771196283392,0.9988372093023256,0.588111196574967
biased_low_missing_high_noise,biased_range,local_gap_fixed,105002,115002,110002.0,848,844,844,0,4,0.0047169811320754715,1.0,0.9952830188679245,0.9976359338061466,0.612898436419996
biased_low_missing_high_noise,biased_range,local_gap_fixed,110002,120002,115002.0,848,843,843,0,5,0.00589622641509434,1.0,0.9941037735849056,0.997043169722058,0.6122634105518493
biased_low_missing_high_noise,biased_range,local_gap_fixed,115002,125002,120002.0,862,851,851,0,11,0.012761020881670533,1.0,0.9872389791183295,0.9935785172212492,0.5891370372222513
biased_low_missing_high_noise,biased_range,local_gap_fixed,120002,130002,125002.0,858,849,849,0,9,0.01048951048951049,1.0,0.9895104895104895,0.9947275922671353,0.5863051791553898
biased_low_missing_high_noise,biased_range,local_gap_fixed,125002,135002,130002.0,842,833,833,0,9,0.010688836104513063,1.0,0.9893111638954869,0.9946268656716418,0.5982135571412848
biased_low_missing_high_noise,biased_range,local_gap_fixed,130002,140002,135002.0,851,836,836,0,15,0.01762632197414806,1.0,0.982373678025852,0.991108476585655,0.5941651151648868
biased_low_missing_high_noise,biased_range,local_gap_fixed,135002,145002,140002.0,846,838,838,0,8,0.009456264775413711,1.0,0.9905437352245863,0.995249406175772,0.5834757741443545
biased_low_missing_high_noise,biased_range,local_gap_fixed,140002,150002,145002.0,839,835,835,0,4,0.004767580452920143,1.0,0.9952324195470799,0.997610513739546,0.5733987914746388
biased_low_missing_high_noise,biased_range,local_gap_fixed,145002,155002,150002.0,850,845,845,0,5,0.0058823529411764705,1.0,0.9941176470588236,0.9970501474926253,0.5856281893971315
biased_low_missing_high_noise,biased_range,local_gap_fixed,150002,160002,155002.0,835,827,827,0,8,0.009580838323353293,1.0,0.9904191616766467,0.9951865222623345,0.6103983811526493
biased_low_missing_high_noise,biased_range,local_gap_fixed,155002,165002,160002.0,822,816,816,0,6,0.0072992700729927005,1.0,0.9927007299270073,0.9963369963369962,0.5976429376788085
biased_low_missing_high_noise,biased_range,local_gap_fixed,160002,170002,165002.0,813,810,810,0,3,0.0036900369003690036,1.0,0.996309963099631,0.9981515711645101,0.6018346082305728
biased_low_missing_high_noise,biased_range,local_gap_fixed,165002,175002,170002.0,822,814,814,0,8,0.009732360097323601,1.0,0.9902676399026764,0.9951100244498777,0.5885294518242119
biased_low_missing_high_noise,biased_range,local_gap_fixed,170002,180002,175002.0,846,841,841,0,5,0.00591016548463357,1.0,0.9940898345153665,0.9970361588618851,0.5837368706522839
biased_low_missing_high_noise,biased_range,local_gap_fixed,175002,185002,180002.0,829,811,811,0,18,0.021712907117008445,1.0,0.9782870928829915,0.9890243902439025,0.6221408875439024
biased_low_missing_high_noise,biased_range,local_gap_fixed,180002,190002,185002.0,827,803,803,0,24,0.02902055622732769,1.0,0.9709794437726723,0.985276073619632,0.6161221566671069
biased_low_missing_high_noise,biased_range,local_gap_fixed,185002,195002,190002.0,828,821,821,0,7,0.008454106280193236,1.0,0.9915458937198067,0.9957550030321407,0.6015866241327092
biased_low_missing_high_noise,biased_range,local_gap_fixed,190002,200000,195001.0,814,813,813,0,1,0.0012285012285012285,1.0,0.9987714987714987,0.9993853718500306,0.6068059486425066
biased_low_missing_high_noise,biased_range,local_gap_fixed,195002,200000,197501.0,411,411,411,0,0,0.0,1.0,1.0,1.0,0.5903876175490064
biased_low_missing_high_noise,biased_range,adaptive_window,2,10002,5002.0,1229,1218,1218,0,11,0.008950366151342554,1.0,0.9910496338486574,0.9955046996322027,0.5427246265845863
biased_low_missing_high_noise,biased_range,adaptive_window,5002,15002,10002.0,1085,1075,1075,0,10,0.009216589861751152,1.0,0.9907834101382489,0.9953703703703703,0.5652269059392763
biased_low_missing_high_noise,biased_range,adaptive_window,10002,20002,15002.0,1033,1022,1022,0,11,0.010648596321393998,1.0,0.989351403678606,0.994647201946472,0.5699557865969351
biased_low_missing_high_noise,biased_range,adaptive_window,15002,25002,20002.0,1008,998,998,0,10,0.00992063492063492,1.0,0.9900793650793651,0.9950149551345963,0.5600679047279746
biased_low_missing_high_noise,biased_range,adaptive_window,20002,30002,25002.0,983,978,978,0,5,0.00508646998982706,1.0,0.9949135300101729,0.9974502804691483,0.5629055004092368
biased_low_missing_high_noise,biased_range,adaptive_window,25002,35002,30002.0,970,963,963,0,7,0.007216494845360825,1.0,0.9927835051546392,0.9963786859803414,0.5817110579849882
biased_low_missing_high_noise,biased_range,adaptive_window,30002,40002,35002.0,958,946,946,0,12,0.012526096033402923,1.0,0.9874739039665971,0.9936974789915966,0.5765238642004407
biased_low_missing_high_noise,biased_range,adaptive_window,35002,45002,40002.0,943,932,932,0,11,0.01166489925768823,1.0,0.9883351007423118,0.9941333333333333,0.5635374464050205
biased_low_missing_high_noise,biased_range,adaptive_window,40002,50002,45002.0,930,925,925,0,5,0.005376344086021506,1.0,0.9946236559139785,0.9973045822102425,0.5770433845168975
biased_low_missing_high_noise,biased_range,adaptive_window,45002,55002,50002.0,916,911,911,0,5,0.0054585152838427945,1.0,0.9945414847161572,0.997263273125342,0.5780868489141318
biased_low_missing_high_noise,biased_range,adaptive_window,50002,60002,55002.0,924,917,917,0,7,0.007575757575757576,1.0,0.9924242424242424,0.9961977186311787,0.5702805583936866
biased_low_missing_high_noise,biased_range,adaptive_window,55002,65002,60002.0,902,894,894,0,8,0.008869179600886918,1.0,0.991130820399113,0.9955456570155902,0.5881263913782581
biased_low_missing_high_noise,biased_range,adaptive_window,60002,70002,65002.0,879,873,873,0,6,0.006825938566552901,1.0,0.9931740614334471,0.9965753424657535,0.5903051513127694
biased_low_missing_high_noise,biased_range,adaptive_window,65002,75002,70002.0,900,895,895,0,5,0.005555555555555556,1.0,0.9944444444444445,0.9972144846796658,0.5663110285947716
biased_low_missing_high_noise,biased_range,adaptive_window,70002,80002,75002.0,901,891,891,0,10,0.011098779134295227,1.0,0.9889012208657048,0.9944196428571429,0.5743947383303647
biased_low_missing_high_noise,biased_range,adaptive_window,75002,85002,80002.0,884,875,875,0,9,0.010180995475113122,1.0,0.9898190045248869,0.9948834565093804,0.5870202447766446
biased_low_missing_high_noise,biased_range,adaptive_window,80002,90002,85002.0,877,868,868,0,9,0.010262257696693273,1.0,0.9897377423033067,0.9948424068767908,0.5978770460665518
biased_low_missing_high_noise,biased_range,adaptive_window,85002,95002,90002.0,880,867,867,0,13,0.014772727272727272,1.0,0.9852272727272727,0.9925586720091585,0.602336448409981
biased_low_missing_high_noise,biased_range,adaptive_window,90002,100002,95002.0,878,866,866,0,12,0.01366742596810934,1.0,0.9863325740318907,0.9931192660550459,0.6016288734253797
