candidate,bin_left,bin_right,score,scenario,kind,stage
5851,2,6251,0.5337902442951914,mixed_keep_75_noise_25,mixed,density_reconstruction
44203,43751,50001,0.5336777408204874,mixed_keep_75_noise_25,mixed,density_reconstruction
149971,143750,150000,0.5333434865948095,mixed_keep_75_noise_25,mixed,density_reconstruction
156259,156250,162500,0.5332780562824331,mixed_keep_75_noise_25,mixed,density_reconstruction
168737,162500,168750,0.5331423221025919,mixed_keep_75_noise_25,mixed,density_reconstruction
87961,87501,93751,0.5330774050800835,mixed_keep_75_noise_25,mixed,density_reconstruction
149533,143750,150000,0.5328385290119226,mixed_keep_75_noise_25,mixed,density_reconstruction
191,2,6251,0.5326807365069788,mixed_keep_75_noise_25,mixed,density_reconstruction
37313,31251,37501,0.532434899264536,mixed_keep_75_noise_25,mixed,density_reconstruction
181,2,6251,0.5321993352824375,mixed_keep_75_noise_25,mixed,density_reconstruction
93979,93751,100001,0.5320423722036964,mixed_keep_75_noise_25,mixed,density_reconstruction
106163,100001,106250,0.5319006692588722,mixed_keep_75_noise_25,mixed,density_reconstruction
167729,162500,168750,0.5317098919200546,mixed_keep_75_noise_25,mixed,density_reconstruction
187507,187500,193750,0.5316870948075302,mixed_keep_75_noise_25,mixed,density_reconstruction
69193,68751,75001,0.5315601651183725,mixed_keep_75_noise_25,mixed,density_reconstruction
87281,81251,87501,0.5315033157652054,mixed_keep_75_noise_25,mixed,density_reconstruction
55817,50001,56251,0.5311341602125442,mixed_keep_75_noise_25,mixed,density_reconstruction
151,2,6251,0.5311073118079841,mixed_keep_75_noise_25,mixed,density_reconstruction
107,2,6251,0.5310807820630072,mixed_keep_75_noise_25,mixed,density_reconstruction
93407,87501,93751,0.5305886367318701,mixed_keep_75_noise_25,mixed,density_reconstruction
149771,143750,150000,0.5300312426124372,mixed_keep_75_noise_25,mixed,density_reconstruction
162731,162500,168750,0.5298971539185772,mixed_keep_75_noise_25,mixed,density_reconstruction
31397,31251,37501,0.5287564308350317,mixed_keep_75_noise_25,mixed,density_reconstruction
30851,25001,31251,0.5287234534566767,mixed_keep_75_noise_25,mixed,density_reconstruction
62323,56251,62501,0.5284906275907141,mixed_keep_75_noise_25,mixed,density_reconstruction
156677,156250,162500,0.5282726830947572,mixed_keep_75_noise_25,mixed,density_reconstruction
112921,112500,118750,0.5282188277777139,mixed_keep_75_noise_25,mixed,density_reconstruction
93941,93751,100001,0.5277884937661712,mixed_keep_75_noise_25,mixed,density_reconstruction
93563,87501,93751,0.5275860408450541,mixed_keep_75_noise_25,mixed,density_reconstruction
37357,31251,37501,0.5274996438264196,mixed_keep_75_noise_25,mixed,density_reconstruction
87317,81251,87501,0.527467868260013,mixed_keep_75_noise_25,mixed,density_reconstruction
144167,143750,150000,0.5273058584704543,mixed_keep_75_noise_25,mixed,density_reconstruction
100189,100001,106250,0.5272646570088989,mixed_keep_75_noise_25,mixed,density_reconstruction
87683,87501,93751,0.5272250903634608,mixed_keep_75_noise_25,mixed,density_reconstruction
106661,106250,112500,0.5272068818479364,mixed_keep_75_noise_25,mixed,density_reconstruction
199153,193750,200000,0.5270556722729076,mixed_keep_75_noise_25,mixed,density_reconstruction
69151,68751,75001,0.5268599707165297,mixed_keep_75_noise_25,mixed,density_reconstruction
144161,143750,150000,0.5266331031397097,mixed_keep_75_noise_25,mixed,density_reconstruction
94153,93751,100001,0.5264450750001718,mixed_keep_75_noise_25,mixed,density_reconstruction
150193,150000,156250,0.5259867647441212,mixed_keep_75_noise_25,mixed,density_reconstruction
86813,81251,87501,0.5258718447404276,mixed_keep_75_noise_25,mixed,density_reconstruction
24659,18751,25001,0.525838487170849,mixed_keep_75_noise_25,mixed,density_reconstruction
44131,43751,50001,0.5256160813268363,mixed_keep_75_noise_25,mixed,density_reconstruction
19531,18751,25001,0.5253313441963995,mixed_keep_75_noise_25,mixed,density_reconstruction
19139,18751,25001,0.5248421249668995,mixed_keep_75_noise_25,mixed,density_reconstruction
199601,193750,200000,0.5247036560157106,mixed_keep_75_noise_25,mixed,density_reconstruction
112331,106250,112500,0.5245984445932365,mixed_keep_75_noise_25,mixed,density_reconstruction
155861,150000,156250,0.524028284780127,mixed_keep_75_noise_25,mixed,density_reconstruction
62129,56251,62501,0.5239571982987922,mixed_keep_75_noise_25,mixed,density_reconstruction
61781,56251,62501,0.5232290926622528,mixed_keep_75_noise_25,mixed,density_reconstruction
106621,106250,112500,0.5227265459175352,mixed_keep_75_noise_25,mixed,density_reconstruction
19079,18751,25001,0.5219277576651493,mixed_keep_75_noise_25,mixed,density_reconstruction
55901,50001,56251,0.5217211764457512,mixed_keep_75_noise_25,mixed,density_reconstruction
18793,18751,25001,0.5204145501452271,mixed_keep_75_noise_25,mixed,density_reconstruction
49667,43751,50001,0.5201960401979718,mixed_keep_75_noise_25,mixed,density_reconstruction
99881,93751,100001,0.5196598382776874,mixed_keep_75_noise_25,mixed,density_reconstruction
49871,43751,50001,0.5189934092147541,mixed_keep_75_noise_25,mixed,density_reconstruction
74959,68751,75001,0.5187550939682624,mixed_keep_75_noise_25,mixed,density_reconstruction
56149,50001,56251,0.5186689692291224,mixed_keep_75_noise_25,mixed,density_reconstruction
37813,37501,43751,0.518365463197078,mixed_keep_75_noise_25,mixed,density_reconstruction
24967,18751,25001,0.5176375142424036,mixed_keep_75_noise_25,mixed,density_reconstruction
87181,81251,87501,0.5174188474376623,mixed_keep_75_noise_25,mixed,density_reconstruction
49939,43751,50001,0.5166810504374134,mixed_keep_75_noise_25,mixed,density_reconstruction
61297,56251,62501,0.5159735454931069,mixed_keep_75_noise_25,mixed,density_reconstruction
55579,50001,56251,0.515922930336521,mixed_keep_75_noise_25,mixed,density_reconstruction
81551,81251,87501,0.5153151408753341,mixed_keep_75_noise_25,mixed,density_reconstruction
74933,68751,75001,0.5152295193370873,mixed_keep_75_noise_25,mixed,density_reconstruction
199151,193750,200000,0.5148526881480392,mixed_keep_75_noise_25,mixed,density_reconstruction
118669,112500,118750,0.514488985894094,mixed_keep_75_noise_25,mixed,density_reconstruction
62459,56251,62501,0.5144642044358453,mixed_keep_75_noise_25,mixed,density_reconstruction
99709,93751,100001,0.5140126818620369,mixed_keep_75_noise_25,mixed,density_reconstruction
56531,56251,62501,0.5138584229529952,mixed_keep_75_noise_25,mixed,density_reconstruction
168451,162500,168750,0.5138046490164374,mixed_keep_75_noise_25,mixed,density_reconstruction
49331,43751,50001,0.5135253912164852,mixed_keep_75_noise_25,mixed,density_reconstruction
193703,187500,193750,0.5130026098084183,mixed_keep_75_noise_25,mixed,density_reconstruction
99719,93751,100001,0.5128914578905044,mixed_keep_75_noise_25,mixed,density_reconstruction
49339,43751,50001,0.5126342644410715,mixed_keep_75_noise_25,mixed,density_reconstruction
37511,37501,43751,0.5124659133585953,mixed_keep_75_noise_25,mixed,density_reconstruction
112643,112500,118750,0.5121308666675235,mixed_keep_75_noise_25,mixed,density_reconstruction
106303,106250,112500,0.5118615218614913,mixed_keep_75_noise_25,mixed,density_reconstruction
62473,56251,62501,0.5116784653578379,mixed_keep_75_noise_25,mixed,density_reconstruction
149731,143750,150000,0.5106587721750002,mixed_keep_75_noise_25,mixed,density_reconstruction
94007,93751,100001,0.5100974684358767,mixed_keep_75_noise_25,mixed,density_reconstruction
106213,100001,106250,0.5100757617656493,mixed_keep_75_noise_25,mixed,density_reconstruction
112757,112500,118750,0.5098490381528913,mixed_keep_75_noise_25,mixed,density_reconstruction
112247,106250,112500,0.5094109538480017,mixed_keep_75_noise_25,mixed,density_reconstruction
199741,193750,200000,0.5090220295217663,mixed_keep_75_noise_25,mixed,density_reconstruction
106273,106250,112500,0.5085031743686291,mixed_keep_75_noise_25,mixed,density_reconstruction
143503,137500,143750,0.5082738387816408,mixed_keep_75_noise_25,mixed,density_reconstruction
156491,156250,162500,0.5074435369045185,mixed_keep_75_noise_25,mixed,density_reconstruction
162527,162500,168750,0.5070549416735369,mixed_keep_75_noise_25,mixed,density_reconstruction
118747,112500,118750,0.5057537486784341,mixed_keep_75_noise_25,mixed,density_reconstruction
106031,100001,106250,0.5057181147230038,mixed_keep_75_noise_25,mixed,density_reconstruction
156257,156250,162500,0.5049849280252481,mixed_keep_75_noise_25,mixed,density_reconstruction
112289,106250,112500,0.5047068159054123,mixed_keep_75_noise_25,mixed,density_reconstruction
162289,156250,162500,0.5040174238468373,mixed_keep_75_noise_25,mixed,density_reconstruction
18911,18751,25001,0.5031367084768721,mixed_keep_75_noise_25,mixed,density_reconstruction
43577,37501,43751,0.5025739392683323,mixed_keep_75_noise_25,mixed,density_reconstruction
143569,137500,143750,0.500881565840252,mixed_keep_75_noise_25,mixed,density_reconstruction
43609,37501,43751,0.4989890791196662,mixed_keep_75_noise_25,mixed,density_reconstruction
43891,43751,50001,0.49875131400699596,mixed_keep_75_noise_25,mixed,density_reconstruction
99317,93751,100001,0.4981528482215666,mixed_keep_75_noise_25,mixed,density_reconstruction
100151,100001,106250,0.49810118962421385,mixed_keep_75_noise_25,mixed,density_reconstruction
193603,187500,193750,0.49653280703281505,mixed_keep_75_noise_25,mixed,density_reconstruction
19267,18751,25001,0.4954934824371183,mixed_keep_75_noise_25,mixed,density_reconstruction
81371,81251,87501,0.4951601868941355,mixed_keep_75_noise_25,mixed,density_reconstruction
43651,37501,43751,0.49428484071463624,mixed_keep_75_noise_25,mixed,density_reconstruction
168629,162500,168750,0.49386838889189244,mixed_keep_75_noise_25,mixed,density_reconstruction
162389,156250,162500,0.4928165577168504,mixed_keep_75_noise_25,mixed,density_reconstruction
193979,193750,200000,0.4892391070013141,mixed_keep_75_noise_25,mixed,density_reconstruction
81283,81251,87501,0.4853057611819898,mixed_keep_75_noise_25,mixed,density_reconstruction
131249,125000,131250,0.4808901111277328,mixed_keep_75_noise_25,mixed,density_reconstruction
19259,18751,25001,0.44587394776861944,mixed_keep_75_noise_25,mixed,density_reconstruction
19249,18751,25001,0.44474655312397937,mixed_keep_75_noise_25,mixed,density_reconstruction
193301,187500,193750,0.44264800315881886,mixed_keep_75_noise_25,mixed,density_reconstruction
165589,162500,168750,0.9955369702246877,mixed_keep_50_noise_50,mixed,density_reconstruction
178091,175000,181250,0.9939669615851714,mixed_keep_50_noise_50,mixed,density_reconstruction
128159,125000,131250,0.9901598472993337,mixed_keep_50_noise_50,mixed,density_reconstruction
134327,131250,137500,0.9897853721628719,mixed_keep_50_noise_50,mixed,density_reconstruction
184309,181250,187500,0.9895468236748001,mixed_keep_50_noise_50,mixed,density_reconstruction
3011,2,6251,0.9866869021188641,mixed_keep_50_noise_50,mixed,density_reconstruction
3229,2,6251,0.985564046221683,mixed_keep_50_noise_50,mixed,density_reconstruction
128201,125000,131250,0.9854634420235154,mixed_keep_50_noise_50,mixed,density_reconstruction
159503,156250,162500,0.9851573733583817,mixed_keep_50_noise_50,mixed,density_reconstruction
140521,137500,143750,0.9846581437738369,mixed_keep_50_noise_50,mixed,density_reconstruction
90631,87501,93751,0.9844407097219495,mixed_keep_50_noise_50,mixed,density_reconstruction
153259,150000,156250,0.9834848784148978,mixed_keep_50_noise_50,mixed,density_reconstruction
28211,25001,31251,0.9833224276008856,mixed_keep_50_noise_50,mixed,density_reconstruction
103171,100001,106250,0.9832886292397782,mixed_keep_50_noise_50,mixed,density_reconstruction
84377,81251,87501,0.9830068057062046,mixed_keep_50_noise_50,mixed,density_reconstruction
121963,118750,125000,0.9828432897027869,mixed_keep_50_noise_50,mixed,density_reconstruction
90647,87501,93751,0.9826522066083823,mixed_keep_50_noise_50,mixed,density_reconstruction
2971,2,6251,0.9824549447228862,mixed_keep_50_noise_50,mixed,density_reconstruction
196991,193750,200000,0.9823454976924835,mixed_keep_50_noise_50,mixed,density_reconstruction
172021,168750,175000,0.9822726894530566,mixed_keep_50_noise_50,mixed,density_reconstruction
34327,31251,37501,0.9820343252737932,mixed_keep_50_noise_50,mixed,density_reconstruction
15559,12501,18751,0.9818827941160985,mixed_keep_50_noise_50,mixed,density_reconstruction
109453,106250,112500,0.9811788154217789,mixed_keep_50_noise_50,mixed,density_reconstruction
15551,12501,18751,0.9809724767058012,mixed_keep_50_noise_50,mixed,density_reconstruction
34313,31251,37501,0.9804784373319836,mixed_keep_50_noise_50,mixed,density_reconstruction
34439,31251,37501,0.9803795369222814,mixed_keep_50_noise_50,mixed,density_reconstruction
184523,181250,187500,0.9803352648692495,mixed_keep_50_noise_50,mixed,density_reconstruction
196739,193750,200000,0.9801377866258764,mixed_keep_50_noise_50,mixed,density_reconstruction
165799,162500,168750,0.9800500339805582,mixed_keep_50_noise_50,mixed,density_reconstruction
109279,106250,112500,0.9791225613944351,mixed_keep_50_noise_50,mixed,density_reconstruction
184211,181250,187500,0.9785842036801947,mixed_keep_50_noise_50,mixed,density_reconstruction
96799,93751,100001,0.978098793521154,mixed_keep_50_noise_50,mixed,density_reconstruction
34283,31251,37501,0.9771381112009048,mixed_keep_50_noise_50,mixed,density_reconstruction
3299,2,6251,0.9769466343306082,mixed_keep_50_noise_50,mixed,density_reconstruction
21673,18751,25001,0.976779290072623,mixed_keep_50_noise_50,mixed,density_reconstruction
65629,62501,68751,0.9760775498465201,mixed_keep_50_noise_50,mixed,density_reconstruction
177929,175000,181250,0.9758441298416312,mixed_keep_50_noise_50,mixed,density_reconstruction
2917,2,6251,0.9757177035250487,mixed_keep_50_noise_50,mixed,density_reconstruction
78179,75001,81251,0.9751617395705181,mixed_keep_50_noise_50,mixed,density_reconstruction
165391,162500,168750,0.9733921460739302,mixed_keep_50_noise_50,mixed,density_reconstruction
3331,2,6251,0.9730127109086593,mixed_keep_50_noise_50,mixed,density_reconstruction
53161,50001,56251,0.9727445528893764,mixed_keep_50_noise_50,mixed,density_reconstruction
140839,137500,143750,0.9723948848554034,mixed_keep_50_noise_50,mixed,density_reconstruction
28319,25001,31251,0.9711183405243444,mixed_keep_50_noise_50,mixed,density_reconstruction
2879,2,6251,0.970968211490292,mixed_keep_50_noise_50,mixed,density_reconstruction
165367,162500,168750,0.9707074108498419,mixed_keep_50_noise_50,mixed,density_reconstruction
65647,62501,68751,0.9695182590462051,mixed_keep_50_noise_50,mixed,density_reconstruction
53113,50001,56251,0.9692039551504515,mixed_keep_50_noise_50,mixed,density_reconstruction
115823,112500,118750,0.9691978123688967,mixed_keep_50_noise_50,mixed,density_reconstruction
65599,62501,68751,0.9688632317585125,mixed_keep_50_noise_50,mixed,density_reconstruction
103307,100001,106250,0.9680879882974769,mixed_keep_50_noise_50,mixed,density_reconstruction
165343,162500,168750,0.968021669983684,mixed_keep_50_noise_50,mixed,density_reconstruction
65551,62501,68751,0.96798201040392,mixed_keep_50_noise_50,mixed,density_reconstruction
147139,143750,150000,0.9679009053755381,mixed_keep_50_noise_50,mixed,density_reconstruction
71777,68751,75001,0.9677310615975829,mixed_keep_50_noise_50,mixed,density_reconstruction
115837,112500,118750,0.9676331591209636,mixed_keep_50_noise_50,mixed,density_reconstruction
109171,106250,112500,0.966999637679434,mixed_keep_50_noise_50,mixed,density_reconstruction
190357,187500,193750,0.966141044034782,mixed_keep_50_noise_50,mixed,density_reconstruction
171583,168750,175000,0.9659855455513376,mixed_keep_50_noise_50,mixed,density_reconstruction
27883,25001,31251,0.9659531197221334,mixed_keep_50_noise_50,mixed,density_reconstruction
147163,143750,150000,0.9652161603425087,mixed_keep_50_noise_50,mixed,density_reconstruction
78157,75001,81251,0.9646310898956901,mixed_keep_50_noise_50,mixed,density_reconstruction
84211,81251,87501,0.9645857369423232,mixed_keep_50_noise_50,mixed,density_reconstruction
140909,137500,143750,0.9645681093061583,mixed_keep_50_noise_50,mixed,density_reconstruction
109609,106250,112500,0.9637456048332418,mixed_keep_50_noise_50,mixed,density_reconstruction
153437,150000,156250,0.9635785107533941,mixed_keep_50_noise_50,mixed,density_reconstruction
140333,137500,143750,0.9635670772614876,mixed_keep_50_noise_50,mixed,density_reconstruction
