transition,anchor_residue,next_residue,z_center,empirical_pdf,exp_pdf,delta
17->17,17,17,2.2714285714285714,1.4421894218942182,0.10345271419531782,1.3387367076989003
17->17,17,17,2.357142857142857,0.8394833948339522,0.09495473980001322,0.744528655033939
17->17,17,17,2.442857142857143,0.47355473554735517,0.08715481928744107,0.3863999162599141
17->17,17,17,2.5285714285714285,0.3444034440344402,0.07999561202552476,0.26440783200891543
17->17,17,17,2.6142857142857143,0.1937269372693736,0.07342448754592751,0.12030244972344609
17->17,17,17,2.7,0.02152521525215251,0.06739313863442749,-0.04586792338227498
17->17,17,17,2.7857142857142856,0.04305043050430502,0.061857226203427235,-0.018806795699122213
17->17,17,17,2.8714285714285714,0.06457564575645787,0.05677605333590008,0.007799592420557791
17->17,17,17,2.9571428571428573,0.04305043050430502,0.052112266104527814,-0.009061835600222792
17->17,17,17,3.0428571428571427,0.06457564575645752,0.04783157896661976,0.01674406678983776
17->17,17,17,3.1285714285714286,0.043050430504305244,0.043902522716071216,-0.0008520922117659716
17->17,17,17,3.2142857142857144,0.0,0.040296213139445945,-0.040296213139445945
17->17,17,17,3.3,0.0,0.0369861386754717,-0.0369861386754717
17->17,17,17,3.385714285714286,0.02152521525215251,0.03394796551694117,-0.012422750264788656
17->17,17,17,3.4714285714285715,0.0,0.03115935872223703,-0.03115935872223703
17->17,17,17,3.557142857142857,0.0,0.0285998180213932,-0.0285998180213932
17->17,17,17,3.6428571428571432,0.0,0.026250527109631196,-0.026250527109631196
17->17,17,17,3.7285714285714286,0.0,0.024094215320462204,-0.024094215320462204
17->17,17,17,3.814285714285714,0.0,0.02211503066145294,-0.02211503066145294
17->17,17,17,3.9000000000000004,0.0,0.02029842327928616,-0.02029842327928616
17->17,17,17,3.9857142857142858,0.0,0.01863103849741608,-0.01863103849741608
17->17,17,17,4.071428571428571,0.0,0.017100618639991582,-0.017100618639991582
17->17,17,17,4.157142857142857,0.0861008610086096,0.01569591292031223,0.07040494808829736
17->17,17,17,4.242857142857143,0.23677736777367883,0.014406594731367297,0.22237077304231154
17->17,17,17,4.328571428571429,0.06457564575645719,0.013223185730424613,0.051352460026032574
17->17,17,17,4.414285714285715,0.10762607626076312,0.012136986159581541,0.09548909010118158
17->17,17,17,4.5,0.043050430504305244,0.011140010890034115,0.03191041961427113
17->17,17,17,4.585714285714285,0.0430504305043048,0.010224930719897714,0.03282549978440709
17->17,17,17,4.671428571428572,0.021525215252152622,0.009385018494033781,0.012140196758118841
17->17,17,17,4.757142857142857,0.0,0.008614099649785918,-0.008614099649785918
17->17,17,17,4.842857142857143,0.0215252152521524,0.007906506825065263,0.013618708427087137
17->17,17,17,4.928571428571429,0.021525215252152622,0.007257038195089519,0.014268177057063104
17->17,17,17,5.014285714285714,0.0,0.0066609192314905025,-0.0066609192314905025
17->17,17,17,5.1,0.0215252152521524,0.006113767602664896,0.015411447649487504
17->17,17,17,5.185714285714286,0.0,0.005611560957335133,-0.005611560957335133
17->17,17,17,5.271428571428571,0.0,0.005150607354483377,-0.005150607354483377
17->17,17,17,5.357142857142858,0.0,0.004727518122275987,-0.004727518122275987
17->17,17,17,5.442857142857143,0.0,0.0043391829464526546,-0.0043391829464526546
17->17,17,17,5.5285714285714285,0.0,0.00398274700504392,-0.00398274700504392
17->17,17,17,5.614285714285714,0.0,0.0036555899813244695,-0.0036555899813244695
17->17,17,17,5.7,0.0,0.0033553068007171737,-0.0033553068007171737
17->17,17,17,5.785714285714286,0.0,0.0030796899500364562,-0.0030796899500364562
17->17,17,17,5.871428571428572,0.0,0.0028267132490919456,-0.0028267132490919456
17->17,17,17,5.957142857142857,0.0,0.0025945169553504453,-0.0025945169553504453
17->19,17,19,0.04285714285714286,0.0,0.9607229454284076,-0.9607229454284076
17->19,17,19,0.12857142857142856,9.843953185955788,0.8818057410347337,8.962147444921055
17->19,17,19,0.21428571428571427,0.9579540528825319,0.8093710768769816,0.14858297600555026
17->19,17,19,0.3,0.036844386649328126,0.7428864540123261,-0.706042067362998
17->19,17,19,0.38571428571428573,0.008669267446900735,0.6818631148576237,-0.673193847410723
17->19,17,19,0.4714285714285714,0.0,0.6258524501183417,-0.6258524501183417
17->19,17,19,0.5571428571428572,0.0,0.574442700865141,-0.574442700865141
17->19,17,19,0.6428571428571428,0.0,0.5272559315136365,-0.5272559315136365
17->19,17,19,0.7285714285714286,0.0021673168617251837,0.48394525145437756,-0.4817779345926524
17->19,17,19,0.8142857142857143,0.0,0.4441922649080403,-0.4441922649080403
17->19,17,19,0.9,0.0,0.40770473025859444,-0.40770473025859444
17->19,17,19,0.9857142857142857,0.0,0.3742144116571816,-0.3742144116571816
17->19,17,19,1.0714285714285714,0.0,0.34347510710290213,-0.34347510710290213
17->19,17,19,1.157142857142857,0.0,0.3152608385040695,-0.3152608385040695
17->19,17,19,1.2428571428571429,0.0,0.28936419041427874,-0.28936419041427874
17->19,17,19,1.3285714285714287,0.0,0.2655947852306119,-0.2655947852306119
17->19,17,19,1.4142857142857141,0.0,0.24377788364449285,-0.24377788364449285
17->19,17,19,1.5,0.0,0.22375310005649293,-0.22375310005649293
17->19,17,19,1.5857142857142859,0.0,0.2053732235115413,-0.2053732235115413
17->19,17,19,1.6714285714285715,0.0,0.18850313548671466,-0.18850313548671466
17->19,17,19,1.7571428571428571,0.0,0.17301881657579302,-0.17301881657579302
17->19,17,19,1.842857142857143,0.0,0.1588064347682837,-0.1588064347682837
17->19,17,19,1.9285714285714286,0.0,0.14576150862045373,-0.14576150862045373
17->19,17,19,2.0142857142857142,0.0,0.1337881391664733,-0.1337881391664733
17->19,17,19,2.0999999999999996,0.0,0.12279830492311432,-0.12279830492311432
17->19,17,19,2.185714285714286,0.09752925877763315,0.11271121480527316,-0.015181956027640012
17->19,17,19,2.2714285714285714,0.29692241005634984,0.10345271419531782,0.19346969586103202
17->19,17,19,2.357142857142857,0.17555266579974058,0.09495473980001322,0.08059792599972736
17->19,17,19,2.442857142857143,0.09969657563935835,0.08715481928744107,0.012541756351917288
17->19,17,19,2.5285714285714285,0.04984828781967918,0.07999561202552476,-0.03014732420584558
17->19,17,19,2.6142857142857143,0.030342436064152694,0.07342448754592751,-0.04308205148177481
17->19,17,19,2.7,0.008669267446900724,0.06739313863442749,-0.05872387118752676
17->19,17,19,2.7857142857142856,0.004334633723450362,0.061857226203427235,-0.057522592479976875
17->19,17,19,2.8714285714285714,0.010836584308625961,0.05677605333590008,-0.04593946902727412
17->19,17,19,2.9571428571428573,0.006501950585175544,0.052112266104527814,-0.04561031551935227
17->19,17,19,3.0428571428571427,0.006501950585175544,0.04783157896661976,-0.04132962838144422
17->19,17,19,3.1285714285714286,0.0,0.043902522716071216,-0.043902522716071216
17->19,17,19,3.2142857142857144,0.0,0.040296213139445945,-0.040296213139445945
17->19,17,19,3.3,0.0,0.0369861386754717,-0.0369861386754717
17->19,17,19,3.385714285714286,0.0,0.03394796551694117,-0.03394796551694117
17->19,17,19,3.4714285714285715,0.0,0.03115935872223703,-0.03115935872223703
17->19,17,19,3.557142857142857,0.0,0.0285998180213932,-0.0285998180213932
17->19,17,19,3.6428571428571432,0.0,0.026250527109631196,-0.026250527109631196
17->19,17,19,3.7285714285714286,0.0,0.024094215320462204,-0.024094215320462204
17->19,17,19,3.814285714285714,0.0,0.02211503066145294,-0.02211503066145294
17->19,17,19,3.9000000000000004,0.0,0.02029842327928616,-0.02029842327928616
17->19,17,19,3.9857142857142858,0.0,0.01863103849741608,-0.01863103849741608
17->19,17,19,4.071428571428571,0.0,0.017100618639991582,-0.017100618639991582
17->19,17,19,4.157142857142857,0.0,0.01569591292031223,-0.01569591292031223
17->19,17,19,4.242857142857143,0.0021673168617251924,0.014406594731367297,-0.012239277869642105
17->19,17,19,4.328571428571429,0.00866926744690068,0.013223185730424613,-0.004553918283523934
17->19,17,19,4.414285714285715,0.010836584308625961,0.012136986159581541,-0.00130040185095558
17->19,17,19,4.5,0.0021673168617251924,0.011140010890034115,-0.008972694028308923
17->19,17,19,4.585714285714285,0.0,0.010224930719897714,-0.010224930719897714
17->19,17,19,4.671428571428572,0.0021673168617251924,0.009385018494033781,-0.007217701632308589
17->19,17,19,4.757142857142857,0.0021673168617251924,0.008614099649785918,-0.006446782788060726
17->19,17,19,4.842857142857143,0.0,0.007906506825065263,-0.007906506825065263
17->19,17,19,4.928571428571429,0.0021673168617251924,0.007257038195089519,-0.005089721333364326
17->19,17,19,5.014285714285714,0.0,0.0066609192314905025,-0.0066609192314905025
17->19,17,19,5.1,0.0,0.006113767602664896,-0.006113767602664896
17->19,17,19,5.185714285714286,0.0,0.005611560957335133,-0.005611560957335133
17->19,17,19,5.271428571428571,0.0,0.005150607354483377,-0.005150607354483377
17->19,17,19,5.357142857142858,0.0,0.004727518122275987,-0.004727518122275987
17->19,17,19,5.442857142857143,0.0,0.0043391829464526546,-0.0043391829464526546
17->19,17,19,5.5285714285714285,0.0,0.00398274700504392,-0.00398274700504392
17->19,17,19,5.614285714285714,0.0,0.0036555899813244695,-0.0036555899813244695
17->19,17,19,5.7,0.0,0.0033553068007171737,-0.0033553068007171737
17->19,17,19,5.785714285714286,0.0,0.0030796899500364562,-0.0030796899500364562
17->19,17,19,5.871428571428572,0.0,0.0028267132490919456,-0.0028267132490919456
17->19,17,19,5.957142857142857,0.0,0.0025945169553504453,-0.0025945169553504453
17->23,17,23,0.04285714285714286,0.0,0.9607229454284076,-0.9607229454284076
17->23,17,23,0.12857142857142856,0.0,0.8818057410347337,-0.8818057410347337
17->23,17,23,0.21428571428571427,0.0,0.8093710768769816,-0.8093710768769816
17->23,17,23,0.3,0.0,0.7428864540123261,-0.7428864540123261
17->23,17,23,0.38571428571428573,3.838484546360914,0.6818631148576237,3.1566214315032903
17->23,17,23,0.4714285714285714,6.092140245928883,0.6258524501183417,5.466287795810541
17->23,17,23,0.5571428571428572,0.7037221668328343,0.574442700865141,0.12927946596769324
17->23,17,23,0.6428571428571428,0.15412097042206702,0.5272559315136365,-0.37313496109156946
17->23,17,23,0.7285714285714286,0.04943502824858753,0.48394525145437756,-0.43451022320579
17->23,17,23,0.8142857142857143,0.017447657028913245,0.4441922649080403,-0.42674460787912705
17->23,17,23,0.9,0.014539714190761058,0.40770473025859444,-0.3931650160678334
17->23,17,23,0.9857142857142857,0.002907942838152212,0.3742144116571816,-0.3713064688190294
17->23,17,23,1.0714285714285714,0.002907942838152204,0.34347510710290213,-0.3405671642647499
17->23,17,23,1.157142857142857,0.002907942838152212,0.3152608385040695,-0.3123528956659173
17->23,17,23,1.2428571428571429,0.0,0.28936419041427874,-0.28936419041427874
17->23,17,23,1.3285714285714287,0.0,0.2655947852306119,-0.2655947852306119
17->23,17,23,1.4142857142857141,0.0,0.24377788364449285,-0.24377788364449285
17->23,17,23,1.5,0.0,0.22375310005649293,-0.22375310005649293
17->23,17,23,1.5857142857142859,0.002907942838152212,0.2053732235115413,-0.2024652806733891
17->23,17,23,1.6714285714285715,0.0,0.18850313548671466,-0.18850313548671466
17->23,17,23,1.7571428571428571,0.0,0.17301881657579302,-0.17301881657579302
17->23,17,23,1.842857142857143,0.0,0.1588064347682837,-0.1588064347682837
17->23,17,23,1.9285714285714286,0.0,0.14576150862045373,-0.14576150862045373
17->23,17,23,2.0142857142857142,0.0,0.1337881391664733,-0.1337881391664733
17->23,17,23,2.0999999999999996,0.0,0.12279830492311432,-0.12279830492311432
17->23,17,23,2.185714285714286,0.0,0.11271121480527316,-0.11271121480527316
17->23,17,23,2.2714285714285714,0.0,0.10345271419531782,-0.10345271419531782
17->23,17,23,2.357142857142857,0.0,0.09495473980001322,-0.09495473980001322
17->23,17,23,2.442857142857143,0.029079428381522037,0.08715481928744107,-0.058075390905919025
17->23,17,23,2.5285714285714285,0.299518112329677,0.07999561202552476,0.21952250030415227
17->23,17,23,2.6142857142857143,0.15993685609837202,0.07342448754592751,0.08651236855244451
17->23,17,23,2.7,0.11340977068793595,0.06739313863442749,0.04601663205350846
17->23,17,23,2.7857142857142856,0.06397474243934849,0.061857226203427235,0.0021175162359212546
17->23,17,23,2.8714285714285714,0.02907942838152219,0.05677605333590008,-0.02769662495437789
17->23,17,23,2.9571428571428573,0.008723828514456612,0.052112266104527814,-0.0433884375900712
17->23,17,23,3.0428571428571427,0.014539714190761019,0.04783157896661976,-0.03329186477585874
17->23,17,23,3.1285714285714286,0.014539714190761095,0.043902522716071216,-0.02936280852531012
17->23,17,23,3.2142857142857144,0.008723828514456612,0.040296213139445945,-0.03157238462498933
17->23,17,23,3.3,0.0,0.0369861386754717,-0.0369861386754717
17->23,17,23,3.385714285714286,0.002907942838152204,0.03394796551694117,-0.031040022678788963
17->23,17,23,3.4714285714285715,0.0,0.03115935872223703,-0.03115935872223703
17->23,17,23,3.557142857142857,0.005815885676304408,0.0285998180213932,-0.02278393234508879
17->23,17,23,3.6428571428571432,0.0,0.026250527109631196,-0.026250527109631196
17->23,17,23,3.7285714285714286,0.0,0.024094215320462204,-0.024094215320462204
17->23,17,23,3.814285714285714,0.0,0.02211503066145294,-0.02211503066145294
17->23,17,23,3.9000000000000004,0.0,0.02029842327928616,-0.02029842327928616
17->23,17,23,3.9857142857142858,0.0,0.01863103849741608,-0.01863103849741608
17->23,17,23,4.071428571428571,0.0,0.017100618639991582,-0.017100618639991582
17->23,17,23,4.157142857142857,0.0,0.01569591292031223,-0.01569591292031223
17->23,17,23,4.242857142857143,0.0,0.014406594731367297,-0.014406594731367297
17->23,17,23,4.328571428571429,0.0,0.013223185730424613,-0.013223185730424613
17->23,17,23,4.414285714285715,0.0,0.012136986159581541,-0.012136986159581541
17->23,17,23,4.5,0.0,0.011140010890034115,-0.011140010890034115
17->23,17,23,4.585714285714285,0.011631771352608757,0.010224930719897714,0.0014068406327110428
17->23,17,23,4.671428571428572,0.008723828514456659,0.009385018494033781,-0.0006611899795771221
17->23,17,23,4.757142857142857,0.0,0.008614099649785918,-0.008614099649785918
17->23,17,23,4.842857142857143,0.005815885676304379,0.007906506825065263,-0.0020906211487608847
17->23,17,23,4.928571428571429,0.0029079428381522192,0.007257038195089519,-0.0043490953569373
17->23,17,23,5.014285714285714,0.0,0.0066609192314905025,-0.0066609192314905025
17->23,17,23,5.1,0.0,0.006113767602664896,-0.006113767602664896
17->23,17,23,5.185714285714286,0.0029079428381522192,0.005611560957335133,-0.0027036181191829136
17->23,17,23,5.271428571428571,0.0,0.005150607354483377,-0.005150607354483377
17->23,17,23,5.357142857142858,0.0029079428381521893,0.004727518122275987,-0.0018195752841237978
17->23,17,23,5.442857142857143,0.0,0.0043391829464526546,-0.0043391829464526546
17->23,17,23,5.5285714285714285,0.0,0.00398274700504392,-0.00398274700504392
17->23,17,23,5.614285714285714,0.0,0.0036555899813244695,-0.0036555899813244695
17->23,17,23,5.7,0.0,0.0033553068007171737,-0.0033553068007171737
17->23,17,23,5.785714285714286,0.0,0.0030796899500364562,-0.0030796899500364562
17->23,17,23,5.871428571428572,0.0,0.0028267132490919456,-0.0028267132490919456
17->23,17,23,5.957142857142857,0.0,0.0025945169553504453,-0.0025945169553504453
17->29,17,29,0.04285714285714286,0.0,0.9607229454284076,-0.9607229454284076
17->29,17,29,0.12857142857142856,0.0,0.8818057410347337,-0.8818057410347337
17->29,17,29,0.21428571428571427,0.0,0.8093710768769816,-0.8093710768769816
17->29,17,29,0.3,0.0,0.7428864540123261,-0.7428864540123261
17->29,17,29,0.38571428571428573,0.0,0.6818631148576237,-0.6818631148576237
17->29,17,29,0.4714285714285714,0.0,0.6258524501183417,-0.6258524501183417
17->29,17,29,0.5571428571428572,0.0,0.574442700865141,-0.574442700865141
17->29,17,29,0.6428571428571428,0.0,0.5272559315136365,-0.5272559315136365
17->29,17,29,0.7285714285714286,0.0,0.48394525145437756,-0.48394525145437756
17->29,17,29,0.8142857142857143,4.045226130653263,0.4441922649080403,3.6010338657452223
17->29,17,29,0.9,4.686208821887215,0.40770473025859444,4.27850409162862
17->29,17,29,0.9857142857142857,1.332774986041318,0.3742144116571816,0.9585605743841364
17->29,17,29,1.0714285714285714,0.4533780011166936,0.34347510710290213,0.10990289401379144
17->29,17,29,1.157142857142857,0.17978782802903412,0.3152608385040695,-0.13547301047503538
17->29,17,29,1.2428571428571429,0.058626465661641404,0.28936419041427874,-0.23073772475263735
17->29,17,29,1.3285714285714287,0.019542155220547187,0.2655947852306119,-0.24605263001006472
17->29,17,29,1.4142857142857141,0.023450586264656622,0.24377788364449285,-0.22032729737983622
17->29,17,29,1.5,0.01563372417643771,0.22375310005649293,-0.20811937588005522
17->29,17,29,1.5857142857142859,0.003908431044109438,0.2053732235115413,-0.20146479246743187
17->29,17,29,1.6714285714285715,0.0039084310441094275,0.18850313548671466,-0.18459470444260523
17->29,17,29,1.7571428571428571,0.003908431044109438,0.17301881657579302,-0.1691103855316836
17->29,17,29,1.842857142857143,0.0,0.1588064347682837,-0.1588064347682837
17->29,17,29,1.9285714285714286,0.0039084310441094275,0.14576150862045373,-0.1418530775763443
17->29,17,29,2.0142857142857142,0.0,0.1337881391664733,-0.1337881391664733
17->29,17,29,2.0999999999999996,0.0,0.12279830492311432,-0.12279830492311432
17->29,17,29,2.185714285714286,0.0,0.11271121480527316,-0.11271121480527316
17->29,17,29,2.2714285714285714,0.0,0.10345271419531782,-0.10345271419531782
17->29,17,29,2.357142857142857,0.0,0.09495473980001322,-0.09495473980001322
17->29,17,29,2.442857142857143,0.0,0.08715481928744107,-0.08715481928744107
17->29,17,29,2.5285714285714285,0.0,0.07999561202552476,-0.07999561202552476
17->29,17,29,2.6142857142857143,0.0,0.07342448754592751,-0.07342448754592751
17->29,17,29,2.7,0.0,0.06739313863442749,-0.06739313863442749
17->29,17,29,2.7857142857142856,0.0,0.061857226203427235,-0.061857226203427235
